vol,kod_kawasan,negeri,kawasan,uid,new_id,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remark
13,P146,Johor,Muar,3498,196,YB Datuk Seri,Razali bin Ibrahim,1971,male,bumiputera,BN - UMNO,Timbalan Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P146.jpg,
13,P147,Johor,Parit Sulong,3501,197,YB Dato' Dr.,Noraini binti Ahmad,1967,female,bumiputera,BN - UMNO,,Ahli Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P147.jpg,
13,P148,Johor,Ayer Hitam,3502,198,YB Datuk Seri Ir. Dr.,Wee Ka Siong,1968,male,chinese,BN - MCA,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wee ka siong.jpg,
13,P149,Johor,Sri Gading,3856,307,YB Datuk,Ab. Aziz bin Kaprawi,1960,male,bumiputera,BN - UMNO,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P149.jpg,
13,P150,Johor,Batu Pahat,3857,308,YB Datuk,Mohd Idris Bin Jusi,1945,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P150.jpg,
13,P151,Johor,Simpang Renggam,3507,201,YB Datuk,Liang Teck Meng,1972,male,chinese,BN - GERAKAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P151.jpg,
13,P152,Johor,Kluang,3357,132,YB Tuan,Liew Chin Tong,1977,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P152.jpg,
13,P153,Johor,Sembrong,3510,203,YB Dato' Seri,Hishammuddin bin Tun Hussein,1961,male,bumiputera,BN - UMNO,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P153.jpg,
13,P154,Johor,Mersing,3512,204,YB Datuk Dr. Haji,Abd. Latiff Bin Ahmad,1959,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P154.jpg,
13,P155,Johor,Tenggara,3515,205,YB Datuk,Halimah Binti Mohd Sadique,1962,female,bumiputera,BN - UMNO,"Timbalan Menteri Kesejahteraan Bandar, Perumahan Dan Kerajaan Tempatan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P155.jpg,
13,P156,Johor,Kota Tinggi,3862,310,YB Datuk,Noor Ehsanuddin Mohd Harun Narrashid,1964,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P156.jpg,
13,P157,Johor,Pengerang,3518,207,YB Dato' Sri,Azalina binti Dato' Othman Said,1964,female,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P157.jpg,
13,P158,Johor,Tebrau,3866,312,YB Datuk,Khoo Soo Seang,1945,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P158.jpg,
13,P159,Johor,Pasir Gudang,3868,313,YB Dato' Hajah,Normala Binti Abdul Samad,1963,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P159.jpg,
13,P160,Johor,Johor Bahru,3522,209,YB Tan Sri,Shahrir Abdul Samad,1950,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P160.jpg,
13,P161,Johor,Pulai,3524,210,YB Datuk,Nur Jazlan bin Tan Sri Mohamed,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P161.jpg,
13,P162,Johor,Gelang Patah,698,1,YB Tuan,Lim Kit Siang,1941,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P162.jpg,
13,P163,Johor,Kulai,3434,165,YB Puan,Teo Nie Ching,1981,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P163.jpg,
13,P164,Johor,Pontian,3527,211,YB Datuk Seri,Ahmad bin Haji Maslan,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P164.jpg,
13,P165,Johor,Tanjong Piai,3529,212,YB Dato' Sri,Wee Jeck Seng,1964,male,chinese,BN - MCA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P165.jpg,
13,P166,WP Labuan,Labuan,3875,314,YB Datuk,Rozman Bin Datuk Haji Isli,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P166.jpg,
13,P167,Sabah,Kudat,3533,214,YB Datuk,Abd Rahim Bin Bakri,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P167.jpg,
13,P168,Sabah,Kota Marudu,3537,215,YB Datuk Seri Panglima Dr.,Maximus Johnity Ongkili,1954,male,bumiputera,BN - PBS,"Menteri Tenaga, Teknologi Hijau dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P168.jpg,
13,P169,Sabah,Kota Belud,3538,216,YB Datuk Seri Panglima,Abdul Rahman bin Dahlan,1966,male,bumiputera,BN - UMNO,Menteri di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P169.jpg,
13,P170,Sabah,Tuaran,3888,316,YB Datuk Seri Panglima,Madius Tangau,1958,male,bumiputera,BN - UPKO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P170.jpg,
13,P170,Sabah,Tuaran,3888,316,YB Datuk Seri Panglima,Madius Tangau,1958,male,bumiputera,BN - UPKO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P170.jpg,
13,P171,Sabah,Sepanggar,3892,317,YB Datuk,Jumat Haji Idris,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P171.jpg,
13,P172,Sabah,Kota Kinabalu,3894,318,YB Tuan,Wong Sze Phin @ Jimmy,1950,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P172.jpg,
13,P173,Sabah,Putatan,3547,219,YB Datuk Dr.,Makin @ Marcus Mojigoh,1953,male,bumiputera,BN - UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P173.jpg,
13,P174,Sabah,Penampang,3898,319,YB,Ignatius Dorell Leiking,1971,male,bumiputera,PKR > WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P174.jpg,
13,P175,Sabah,Papar,3554,220,YB Datuk,Rosnah Binti Haji Abdul Rashid Shirlin,1973,female,bumiputera,BN - UMNO,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P175.jpg,
13,P176,Sabah,Kimanis,3558,221,YB Dato' Sri,Anifah bin Haji Aman,1954,male,bumiputera,BN - UMNO,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P176.jpg,
13,P177,Sabah,Beaufort,3903,320,YB Datuk Hajah,Azizah Binti Datuk Seri Panglima Mohd. Dun,1955,female,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P177.jpg,
13,P177,Sabah,Beaufort,3903,320,YB Datuk Hajah,Azizah Binti Datuk Seri Panglima Mohd. Dun,1955,male,bumiputera,BN - UMNO,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P177.jpg,
13,P178,Sabah,Sipitang,3563,223,YB Datuk,Sapawi bin Haji Ahmad Wasali,1955,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P178.jpg,
13,P179,Sabah,Ranau,3907,321,YB Datuk Dr.,Ewon Ebin,1955,male,bumiputera,BN - UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P179.jpg,
13,P180,Sabah,Keningau,7897,565,YB Tan Sri Datuk Seri Panglima,Joseph Pairin Kitingan,1941,male,bumiputera,BN - PBS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P180.jpg,
13,P180,Sabah,Keningau,7897,565,YB Tan Sri Datuk Seri Panglima,Joseph Pairin Kitingan,1941,male,bumiputera,BN - PBS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P180.jpg,
13,P181,Sabah,Tenom,3572,226,YB Datuk,Raime bin Unggi,1970,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P181.jpg,
13,P182,Sabah,Pensiangan,3573,227,YB Tan Sri Datuk Seri Panglima,Joseph Kurup,1945,male,bumiputera,BN - PBRS,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P182.jpg,
13,P183,Sabah,Beluran,2857,67,YB Datuk Seri Dr.,Ronald Kiandee,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P183.jpg,
13,P184,Sabah,Libaran,3226,90,YB Datuk,Juslie Bin Ajirol,1954,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P184.jpg,
13,P185,Sabah,Batu Sapi,3922,322,YB Datuk,Linda Tsen Thau Lin,1957,female,chinese,BN - PBS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P185.jpg,
13,P186,Sabah,Sandakan,3924,323,YB Tuan,Wong Tien Fatt @ Wong Nyuk Foh,1955,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P186.jpg,
13,P187,Sabah,Kinabatangan,2861,68,YB Dato' Sri,Bung Moktar bin Radin,1960,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P187.jpg,
13,P188,Sabah,Silam,3928,324,YB Datuk Haji,Datu Nasrun Bin Datu Mansur,1953,male,bumiputera,BN - UMNO,Timbalan Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P188.jpg,
13,P189,Sabah,Semporna,3585,230,YB Dato' Seri Haji,Mohd. Shafie bin Haji Apdal,1957,male,bumiputera,BN - UMNO > WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P189.jpg,
13,P190,Sabah,Tawau,3932,325,YB Datuk Dr.,Mary Yap Kain Ching @ Yap Ken Jin,1951,female,chinese,BN - PBS,Timbalan Menteri Pendidikan Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P190.jpg,
13,P191,Sabah,Kalabakan,3238,91,YB Datuk Seri Panglima Haji,Abdul Ghapur bin Salleh,1943,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P191.jpg,
13,P192,Sarawak,Mas Gading,3939,326,YB Dato',Nogeh Anak Gumbek,1957,male,bumiputera,BN - PDP,Timbalan Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P192.jpg,
13,P193,Sarawak,Santubong,2242,36,YB Dato Sri Dr.,Wan Junaidi bin Tuanku Jaafar,1946,male,bumiputera,BN - PBB,Menteri Sumber Asli dan Alam Sekitar,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P193.jpg,
13,P194,Sarawak,Petrajaya,3242,92,YB Dato' Sri Haji,Fadillah Bin Yusof,1962,male,bumiputera,BN - PBB,Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P194.jpg,
13,P195,Sarawak,Bandar Kuching,2874,69,YB Tuan,Chong Chieng Jen,1971,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P195.jpg,
13,P196,Sarawak,Stampin,3945,328,YB Tuan,Julian Tan Kok Ping,1979,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P196.jpg,
13,P197,Sarawak,Kota Samarahan,3947,329,YB Puan,Rubiah Binti Haji Wang,1968,female,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197.jpg,
13,P198,Sarawak,Mambong,3599,234,YB Dato' Sri Dr.,James Dawos Mamit,1949,male,bumiputera,BN - PBB,"Timbalan Menteri Tenaga, Teknologi Hijau dan Air",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P198.jpg,
13,P199,Sarawak,Serian,2236,35,YB Dato' Sri,Richard Riot anak Jaem,1952,male,bumiputera,BN - SUPP,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/YB Serian.jpg,
13,P200,Sarawak,Batang Sadong,3603,235,YB Dato' Sri Hajah,Nancy Binti Shukri,1961,female,bumiputera,BN - PBB,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/nancy.PNG,
13,P201,Sarawak,Batang Lupar,2230,33,YB Dato' Sri Hajah,Rohani binti Haji Abdul Karim,1955,female,bumiputera,BN - PBB,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/batang lupar.jpg,
13,P202,Sarawak,Sri Aman,3607,236,YB Dato',Masir Kujat,1955,male,bumiputera,BN - PRS,Timbalan Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P202.jpg,
13,P203,Sarawak,Lubok Antu,3609,237,YB Datuk,William @ Nyallau Anak Badak,1951,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P203.jpg,
13,P204,Sarawak,Betong,3254,93,YB Datuk Amar,Douglas Uggah Embas,1956,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P204.jpg,
13,P205,Sarawak,Saratok,2254,37,YB Tan Sri,William Mawan Ikom,1950,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P205.jpg,
13,P206,Sarawak,Tanjong Manis,3612,239,YB Datuk Hajah,Norah Binti Abd. Rahman,1960,female,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P206.jpg,
13,P207,Sarawak,Igan,3613,240,YB Datuk Haji,Wahab bin Haji Dolah,1951,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P207.jpg,
13,P208,Sarawak,Sarikei,3962,333,YB Tuan,Wong Ling Biu,1959,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P208.jpg,
13,P209,Sarawak,Julau,2894,70,YB Datuk,Joseph Salang anak Gandum,1950,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P209.jpg,
13,P210,Sarawak,Kanowit,3265,94,YB Datuk,Aaron Ago anak Dagang,1959,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P210.jpg,
13,P211,Sarawak,Lanang,3967,334,YB Puan,Alice Lau Kiong Yieng,1981,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P211.jpg,
13,P212,Sarawak,Sibu,3969,335,YB Tuan,Oscar Ling Chai Yew,1977,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P212.jpg,
13,P213,Sarawak,Mukah,1644,11,YB Tan Sri Dr.,Muhammad Leo Michael Toyad Abdullah,1950,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P213.jpg,
13,P214,Sarawak,Selangau,3270,95,YB Datuk,Joseph Entulu Anak Belaun,1955,male,bumiputera,BN - PRS,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P214.jpg,
13,P215,Sarawak,Kapit,2903,71,YB Datuk,Alexander Nanta Linggi,1958,male,bumiputera,BN - PBB,Timbalan Menteri Kemajuan Luar Bandar dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P215.jpg,
13,P216,Sarawak,Hulu Rajang,3974,336,YB Datuk,Wilson Ugak Anak Kumbong,1962,male,bumiputera,BN - PRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P216.jpg,
13,P217,Sarawak,Bintulu,3622,242,YB Dato' Seri,Tiong King Sing,1962,male,chinese,BN - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P217.jpg,
13,P218,Sarawak,Sibuti,3624,243,YB Datuk Haji,Ahmad Lai bin Bujang,1950,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P218.jpg,
13,P219,Sarawak,Miri,3625,244,YB Dr.,Michael Teo Yu Keng,1948,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P219.jpg,
13,P220,Sarawak,Baram,3978,337,YB Tuan,Anyi Ngau,1958,male,bumiputera,BN - PDP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P220.jpg,
13,P221,Sarawak,Limbang,3627,245,YB Tuan Haji,Hasbi bin Haji Habibollah,1963,male,bumiputera,BN - PBB,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P221.jpg,
13,P222,Sarawak,Lawas,2912,72,YB Dato',Henry Sum Agong,1946,male,bumiputera,BN - PBB,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P222.jpg,
13,,,,9999991,568,Tan Sri Datuk Seri Panglima,Pandikar Amin Haji Mulia,1955,male,bumiputera,,,Yang Dipertua Deqan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2010/ydp.jpg,
13,,,,9999992,569,Datuk,Roosme Hamzah,,female,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2010/stu-dr.jpg,
14,P001,Perlis,PADANG BESAR,3630,246,YB DATUK,ZAHIDI BIN ZAINUL ABIDIN,1961,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.001-Padang Besar.png,
14,P002,Perlis,KANGAR,3986,339,YB TUAN,NOOR AMIN BIN AHMAD,1982,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.002-Kangar.png,
14,P003,Perlis,ARAU,1665,13,YB DATO' SERI DR.,SHAHIDAN BIN KASSIM,1951,male,bumiputera,BN - UMNO,Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.003-Arau.png,
14,P004,Kedah,LANGKAWI,375,0,YB TUN DR.,MAHATHIR BIN MOHAMAD,1926,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.004-Langkawi.png,
14,P005,Kedah,JERLUN,3288,99,YB DATO' SERI UTAMA HAJI,MUKHRIZ TUN DR. MAHATHIR,1964,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.005-Jerlun.png,
14,P006,Kedah,KUBANG PASU,3992,340,YB DATO' WIRA HAJI,AMIRUDDIN BIN HAJI HAMZAH,1962,male,bumiputera,BERSATU > BEBAS > PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.006-Kubang Pasu.png,
14,P007,Kedah,PADANG TERAP,3641,250,YB DATO' SERI,MAHDZIR BIN KHALID,1961,male,bumiputera,BN - UMNO,Menteri Pembangunan Luar Bandar,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.007-Padang Terap.png,
14,P008,Kedah,POKOK SENA,2928,74,YB DATO',MAHFUZ BIN HAJI OMAR,1958,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.008-Pokok Sena.png,
14,P009,Kedah,ALOR SETAR,4000,341,YB TUAN,CHAN MING KAI,1981,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.009-Alor Setar.png,
14,P010,Kedah,KUALA KEDAH,3409,152,YB DR.,AZMAN BIN ISMAIL,1961,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.010-Kuala Kedah.png,
14,P011,Kedah,PENDANG,4003,342,YB DATUK HAJI,AWANG BIN HASHIM,1964,male,bumiputera,PAS,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.011-Pendang.png,
14,P012,Kedah,JERAI,4006,343,YB TUAN,SABRI BIN AZIT,1966,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.012-Jerai.png,
14,P013,Kedah,SIK,4008,344,YB TUAN,AHMAD TARMIZI BIN SULAIMAN,1977,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.013-Sik.png,
14,P014,Kedah,MERBOK,3649,254,YB PUAN,NOR AZRINA BINTI SURIP,1975,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.014-Merbok.png,
14,P015,Kedah,SUNGAI PETANI,3304,107,YB DATO',JOHARI BIN ABDUL,1955,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.015-Sungai Petani.png,
14,P016,Kedah,BALING,3305,108,YB DATUK SERI PANGLIMA,ABDUL AZEEZ BIN ABDUL RAHIM,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.016-Baling.png,
14,P017,Kedah,PADANG SERAI,4016,345,YB TUAN,KARUPAIYA A/L MUTUSAMI,1953,male,indian,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.017-Padang Serai.png,
14,P018,Kedah,KULIM-BANDAR BAHARU,2615,54,YB DATUK SERI,SAIFUDDIN NASUTION BIN ISMAIL,1964,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.018-Kulim Bandar Baru.png,
14,P019,Kelantan,TUMPAT,4022,346,YB DATO' HAJI,CHE ABDULLAH BIN MAT NAWI,1961,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.019-TUMPAT.png,
14,P020,Kelantan,PENGKALAN CHEPA,3667,260,YB DATUK HAJI,AHMAD MARZUK BIN SHAARY,1976,male,bumiputera,PAS,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.020-PENGKALAN CHEPA.png,
14,P021,Kelantan,KOTA BHARU,3661,257,YB DATUK SERI,TAKIYUDDIN BIN HASSAN,1962,male,bumiputera,PAS,Menteri Tenaga dan Sumber Asli,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.021-KOTA BHARU.png,
14,P022,Kelantan,PASIR MAS,4027,347,YB TUAN,AHMAD FADHLI BIN SHAARI,1981,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.022-PASIR MAS.png,
14,P023,Kelantan,RANTAU PANJANG,3318,116,YB DATO' HAJAH,SITI ZAILAH BINTI MOHD YUSOFF,1963,female,bumiputera,PAS,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.023-RANTAU PANJANG.png,
14,P024,Kelantan,KUBANG KERIAN,4031,348,YB DATO' SRI TUAN,IBHARIM BIN TUAN MAN,1961,male,bumiputera,PAS,Menteri Alam Sekitar Dan Air,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.024-KUBANG KERIAN.png,
14,P025,Kelantan,BACHOK,3663,258,YB TUAN,NIK MOHAMAD ABDUH BIN NIK ABDUL AZIZ,1970,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.025-BACHOK.png,
14,P026,Kelantan,KETEREH,3324,118,YB TAN SRI DATUK SERI PANGLIMA HAJI,ANNUAR BIN HAJI MUSA,1956,male,bumiputera,BN - UMNO,Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.026-KETEREH.png,
14,P027,Kelantan,TANAH MERAH,3670,261,YB DATO' SRI,IKMAL HISHAM BIN ABDUL AZIZ,1965,male,bumiputera,BERSATU,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.027-TANAH MERAH.png,
14,P028,Kelantan,PASIR PUTEH,4037,349,YB DATUK DR.,NIK MUHAMMAD ZAWAWI BIN HAJI SALLEH,1967,male,bumiputera,PAS,Timbalan Menteri Pertanian dan Industri Makanan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.028-PASIR PUTEH.png,
14,P029,Kelantan,MACHANG,3673,263,YB DATUK,AHMAD JAZLAN BIN YAAKUB,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.029-MACHANG.png,
14,P030,Kelantan,JELI,2333,41,YB DATO' SRI,MUSTAPA BIN MOHAMED,1951,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.030-JELI.png,
14,P031,Kelantan,KUALA KRAI,4043,350,YB TUAN,ABDUL LATIFF BIN ABDUL RAHMAN,1972,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.031-KUALA KRAI.png,
14,P032,Kelantan,GUA MUSANG,872,3,YB TENGKU,RAZALEIGH HAMZAH,1937,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.032-GUA MUSANG.png,
14,P033,Terengganu,BESUT,3676,264,YB TAN SRI HAJI,IDRIS BIN JUSOH,1956,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.033-BESUT.png,
14,P034,Terengganu,SETIU,4048,351,YB TUAN,SHAHARIZUKIRNAIN BIN ABD KADIR,1970,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.034-SETIU.png,
14,P035,Terengganu,KUALA NERUS,3680,266,YB DATO' DR.,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.035-KUALA NERUS.png,
14,P036,Terengganu,KUALA TERENGGANU,4052,352,YB DATUK HAJI,AHMAD AMZAD BIN MOHAMED @ HASHIM,1970,male,bumiputera,PAS,"Timbalan Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.036-KUALA TERENGGANU.png,
14,P037,Terengganu,MARANG,17049,566,YB TAN SRI HAJI,ABDUL HADI BIN HAJI AWANG,1948,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.037-MARANG.png,
14,P038,Terengganu,HULU TERENGGANU,4057,353,YB DATO',ROSOL BIN WAHID,1965,male,bumiputera,BN - UMNO > BERSATU,Timbalan Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.038-HULU TERENGGANU.png,
14,P039,Terengganu,DUNGUN,3686,269,YB TUAN HAJI,WAN HASSAN BIN MOHD RAMLI,1958,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.039-DUNGUN.png,
14,P040,Terengganu,KEMAMAN,4059,354,YB TUAN,CHE ALIAS BIN HAMID,1967,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.040-KEMAMAN.png,
