vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,index,uid,new_id
13,P005,Kedah,Jerlun,YB Dato' Wira,Othman Bin Aziz,1959,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P005.jpg,,1283,,3638,250
13,P006,Kedah,Kubang Pasu,YB Dato' Sri,Mohd Johari Bin Baharum,1954,male,bumiputera,BN - UMNO,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P006.jpg,,605,955,3290,101
13,P007,Kedah,Padang Terap,YB Dato' Seri,Mahdzir Bin Khalid,1961,male,bumiputera,BN - UMNO,Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P007.jpg,,1178,,3641,251
13,P008,Kedah,Pokok Sena,YB Dato' Haji,Mahfuz Haji Omar,1958,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P008.jpg,,502,848,2928,75
13,P009,Kedah,Alor Setar,YB Tuan,Gooi Hsiao-Leung,1973,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P009.jpg,,1094,,3294,103
13,P010,Kedah,Kuala Kedah,YB Dr.,Azman Ismail,1961,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P010.jpg,,1056,,3409,153
13,P011,Kedah,Pendang,YB Dato' Wira,Othman Bin Abdul,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P011.jpg,,697,514,1676,14
13,P012,Kedah,Jerai,YB Mejar Jeneral Dato' Seri,Jamil Khir bin Baharom (B),1962,male,bumiputera,BN - UMNO,Menteri Di Jabatan Perdana Menteri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P012.jpg,,1126,,3646,252
13,P013,Kedah,Sik,YB Dr.,Mansor Bin Abdul Rahman,1961,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P013.jpg,,1183,,3647,253
13,P014,Kedah,Merbok,YB Prof. Dr.,Ismail Bin Daut,1956,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P014.jpg,,1119,,3648,254
13,P015,Kedah,Sungai Petani,YB Dato',Johari bin Abdul,1955,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P015.jpg,,1130,,3304,108
13,P016,Kedah,Baling,YB Dato' Sri,Abdul Azeez Bin Abdul Rahim,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P016.jpg,,1001,,3305,109
13,P017,Kedah,Padang Serai,YB Tuan,N. Surendran A/L Nagarajan,1967,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P017.jpg,,1253,,3656,256
13,P018,Kedah,Kulim Bandar Baharu,YB Dato',Abd Aziz Bin Sheikh Fadzir,1963,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P018.jpg,,997,,3310,113
13,P019,Kelantan,Tumpat,YB Dato',Kamarudin Jaffar,1952,male,bumiputera,PAS > PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P019.jpg,,406,835,3311,114
13,P020,Kelantan,Pengkalan Chepa,YB Dr.,Izani Bin Husin,1963,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P020.jpg,,1122,,3659,257
13,P021,Kelantan,Kota Bharu,YB Dato',Takiyuddin Bin Hassan,1962,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P021.jpg,,1351,,3661,258
13,P022,Kelantan,Pasir Mas,YB Tuan,Nik Mohamad Abduh Bin Nik Abdul Aziz,1970,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P022.jpg,,1262,,3663,259
13,P023,Kelantan,Rantau Panjang,YB Puan Hajah,Siti Zailah binti Mohd Yusoff,1963,female,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P023.jpg,,1336,,3318,117
13,P024,Kelantan,Kubang Kerian,YB Tuan,Ahmad Baihaki Bin Atiqullah,1974,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P024.jpg,,1015,,3665,260
13,P025,Kelantan,Bachok,YB Tuan,Ahmad Marzuk Shaary,1976,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P025.jpg,,1029,,3667,261
13,P026,Kelantan,Ketereh,YB Tan Sri Datuk Seri Panglima Haji,Annuar Bin Musa,1956,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P026.jpg,,140,725,3324,119
13,P027,Kelantan,Tanah Merah,YB Dato' Sri,Ikmal Hisham Bin Abdul Aziz,1965,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P027.jpg,,1116,,3670,262
13,P028,Kelantan,Pasir Puteh,YB Dato' Dr.,Nik Mazian Bin Nik Mohamad,1959,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P028.jpg,,1261,,3672,263
13,P029,Kelantan,Machang,YB Datuk,Ahmad Jazlan Bin Yaakub,1965,male,bumiputera,BN - UMNO,Timbalan Menteri Kemajuan Luar Bandar dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P029.jpg,,1026,,3673,264
13,P030,Kelantan,Jeli,YB Dato' Sri,Mustapa bin Mohamed,1951,male,bumiputera,BN - UMNO,Menteri Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/jeli.jpg,,649,285,2333,42
13,P031,Kelantan,Kuala Krai,YB Dr.,Mohd. Hatta Md. Ramli,1957,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P031.jpg,,1239,,3333,123
13,P032,Kelantan,Gua Musang,YB,Tengku Razaleigh Hamzah,1937,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P032.jpg,,748,375,872,3
13,P033,Terengganu,Besut,YB Dato' Seri Haji,Idris Bin Jusoh,1956,male,bumiputera,BN - UMNO,Menteri Pendidikan Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P033.jpg,,343,748,3676,265
13,P034,Terengganu,Setiu,YB Datuk,Che Mohamad Zulkifly Bin Jusoh,1960,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P034.jpg,,1067,,3678,266
13,P035,Terengganu,Kuala Nerus,YB Dato` Dr.,Mohd Khairuddin Bin Aman Razali,1974,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P035.jpg,,1220,,3680,267
13,P036,Terengganu,Kuala Terengganu,YB Dato',Raja Kamarul Bahrin Shah Bin Raja Ahmad,1955,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P036.jpg,,1288,,3682,268
13,P037,Terengganu,Marang,YB Dato' Seri Haji,Abdul Hadi Awang,1947,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P037.jpg,,25,631,1712,16
13,P038,Terengganu,Hulu Terengganu,YB Dato' Sri,Jailani Bin Johari,1966,male,bumiputera,BN - UMNO,Timbalan Menteri Komunikasi dan Multimedia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P038.jpg,,1123,,3684,269
13,P039,Terengganu,Dungun,YB Tuan Haji,Wan Hassan Bin Mohd Ramli,1958,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P039.jpg,,1366,,3686,270
13,P040,Terengganu,Kemaman,YB Dato' Sri,Ahmad Shabery Bin Cheek,1959,male,bumiputera,BN - UMNO,Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P040.jpg,,113,909,2986,79
13,P041,Pulau Pinang,Kepala Batas,YB Dato' Sri,Reezal Merican Bin Naina Merican,1973,male,bumiputera,BN - UMNO,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P041.jpg,,1294,,3689,271
13,P042,Pulau Pinang,Tasek Gelugor,YB Datuk Haji,Shabudin Bin Yahaya,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P042.jpg,,1320,,3692,272
13,P043,Pulau Pinang,Bagan,YB Tuan,Lim Guan Eng,1961,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P043.jpg,,461,574,1839,19
13,P044,Pulau Pinang,Permatang Pauh,Y.B. Dato' Seri,Anwar bin Ibrahim,1952,male,bumiputera,PKR,,,,hilang kelayakan,141,473,4901,513
13,P044,Pulau Pinang,Permatang Pauh,YB Dato` Seri Dr.,Wan Azizah binti Wan Ismail,1952,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wan_azizah.jpg,,920,892,4901,513
13,P045,Pulau Pinang,Bukit Mertajam,YB Tuan,Sim Chee Keong,1982,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/STEVEN-SIM.jpg,,1329,,3699,273
13,P046,Pulau Pinang,Batu Kawan,YB Puan,Kasthuriraani a/p Patto,1980,female,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P046.jpg,,1144,,3701,274
13,P047,Pulau Pinang,Nibong Tebal,YB Dato',Mansor Bin Othman,1950,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P047.jpg,,1184,,3705,275
13,P048,Pulau Pinang,Bukit Bendera,YB Tuan,Zairil Khir Johari,1983,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P048.jpg,,1399,,3706,276
13,P049,Pulau Pinang,Tanjong,YB Tuan,Ng Wei Aik,1978,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P049.jpg,,1258,,3708,277
13,P050,Pulau Pinang,Jelutong,YB Tuan,Jeff Ooi Chuan Aun,1956,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P050.jpg,,1127,,3361,134
13,P051,Pulau Pinang,Bukit Gelugor,Y.B. Tuan,Karpal Singh a/l Ram Singh,1941,male,other,DAP,,,,death,412,428,848,2
13,P051,Pulau Pinang,Bukit Gelugor,YB Tuan,Ramkarpal Singh a/l Karpal Singh,1976,male,other,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Ramkarpal_Singh.jpg,,1291,,4080,361
13,P052,Pulau Pinang,Bayan Baru,YB Tuan,Sim Tze Tzin,1976,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P052.jpg,,1331,,3712,278
13,P053,Pulau Pinang,Balik Pulau,YB Dato' Seri Dr.,Hilmi Bin Yahaya,1949,male,bumiputera,BN - UMNO,Timbalan Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P053.jpg,,317,931,3714,279
13,P054,Perak,Gerik,YB Dato',Hasbullah Bin Osman,1957,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P054.jpg,,1105,,3717,281
13,P055,Perak,Lenggong,YB Dato' Dr.,Shamsul Anuar bin Haji Nasarah,1967,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P055.jpg,,1326,,3369,137
13,P056,Perak,Larut,YB Dato' Seri,Hamzah bin Zainudin,1957,male,bumiputera,BN - UMNO,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P056.jpg,,1098,,3371,138
13,P057,Perak,Parit Buntar,YB Dato' Dr.,Mujahid bin Yusof Rawa,1965,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P057.jpg,,1248,,2990,80
13,P058,Perak,Bagan Serai,YB Dato' Dr. Haji,Noor Azmi Bin Ghazali,1962,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P058.jpg,,1268,,3724,282
13,P059,Perak,Bukit Gantang,YB Tuan,Idris Bin Haji Ahmad,1964,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P059.jpg,,1114,,2922,74
13,P060,Perak,Taiping,YB Tuan,Nga Kor Ming,1972,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P060.jpg,,1259,,3376,140
13,P061,Perak,Padang Rengas,YB Dato' Seri,Mohamed Nazri Bin Abdul Aziz,1954,male,bumiputera,BN - UMNO,Menteri Pelancongan Dan Kebudayaan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P061.jpg,,560,766,2368,43
13,P062,Perak,Sungai Siput,YB Dr.,Michael Jeyakumar Devaraj,1955,male,indian,PSM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P062.jpg,,1194,,3019,82
13,P063,Perak,Tambun,YB Dato' Seri Haji,Ahmad Husni bin Mohamad Hanadzlah,1953,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P063.jpg,,109,809,3380,141
13,P064,Perak,Ipoh Timur,YB Tuan,Su Keong Siong,1967,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P064.jpg,,1341,,3730,283
13,P065,Perak,Ipoh Barat,YB Tuan,M. Kulasegaran,1957,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P065.jpg,,490,760,3383,142
13,P066,Perak,Batu Gajah,YB Tuan,Sivakumar Varatharaju Naidu,1971,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P066.jpg,,1337,,3733,284
13,P067,Perak,Kuala Kangsar,Datuk Ar.,Wan Mohammad Khair-il Anuar Wan Ahmad,1960,male,bumiputera,BN - UMNO,,,,death,1367,,3736,285
13,P067,Perak,Kuala Kangsar,YB Datin,Mastura Binti Tan Sri Dato' Mohd Yazid,1962,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATIN MASTURA.JPG,,1189,,4109,367
13,P068,Perak,Beruas,YB Dato',Ngeh Koo Ham,1962,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P068.jpg,,1260,,2081,26
13,P069,Perak,Parit,YB Dato' Haji,Mohd Zaim Bin Abu Hasan,1951,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P069.jpg,,1237,,3738,286
13,P070,Perak,Kampar,YB Dr.,Ko Chung Sen,1969,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P070.jpg,,1155,,3740,287
13,P071,Perak,Gopeng,YB Dr.,Lee Boon Chye,1960,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P071.jpg,,1160,,3391,145
13,P072,Perak,Tapah,YB Datuk Seri,M. Saravanan,1968,male,indian,BN - MIC,Timbalan Menteri Belia Dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/DATUK M SARAVANAN.png,,1176,,3393,146
13,P073,Perak,Pasir Salak,YB Dato' Sri Haji,Tajuddin bin Abdul Rahman,1948,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Asas Tani,,https://www.parlimen.gov.my/images/webuser/ahli/2013/pasirsalak-s.jpg,,1350,,3395,147
13,P074,Perak,Lumut,YB Laksamana Pertama Haji,Mohamad Imran Bin Abdul Hamid (B),1955,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P074.jpg,,1199,,3745,288
13,P075,Perak,Bagan Datuk,YAB Dato' Seri Dr.,Ahmad Zahid Bin Hamidi,1953,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri / Menteri Dalam Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P075.jpg,,117,721,2393,44
13,P076,Perak,Telok Intan,YB Datuk Seri,Mah Siew Keong,1962,male,chinese,BN - GERAKAN,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/teluk intan.jpg,,498,846,2709,61
13,P076,Perak,Telok Intan,,Seah Leong Peng,1967,male,chinese,DAP,,,,death,1318,,3746,289
13,P077,Perak,Tanjong Malim,YB Dato' Seri,Ong Ka Chuan,1955,male,chinese,BN - MCA,Menteri Perdagangan Antarabangsa dan Industri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P077.jpg,,1278,,3399,149
13,P078,Pahang,Cameron Highlands,YB Datuk Seri,Palanivel a/l K. Govindasamy,1949,male,indian,BN - MIC,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P078.jpg,,1286,,2113,27
13,P079,Pahang,Lipis,YB Dato' Haji,Abdul Rahman Bin Mohamad,1962,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P079.jpg,,1007,,3752,290
13,P080,Pahang,Raub,YB Dato',Mohd Ariff Sabri Bin Abdul Aziz,1957,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P080.jpg,,1208,,3754,291
13,P081,Pahang,Jerantut,YB Dato' Haji,Ahmad Nazlan Bin Idris,1958,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P081.jpg,,1030,,3756,292
13,P082,Pahang,Indera Mahkota,YB Dato',Fauzi Abdul Rahman,1947,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P082.jpg,,255,647,2404,45
13,P083,Pahang,Kuantan,YB Puan Hajah,Fuziah binti Salleh,1959,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P083.jpg,,1089,,2716,62
13,P085,Pahang,Pekan,YAB Dato' Sri,Mohd. Najib bin Tun Haji Abdul Razak,1954,male,bumiputera,BN - UMNO,Perdana Menteri Malaysia/Menteri Kewangan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P085.jpg,,587,355,1216,6
13,P086,Pahang,Maran,YB Dato' Sri Haji,Ismail bin Abd. Muttalib,1955,male,bumiputera,BN - UMNO,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P086.jpg,,352,934,3413,155
13,P087,Pahang,Kuala Krau,YB Dato' Sri Haji,Ismail bin Mohamed Said,1966,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P087.jpg,,353,935,1613,10
13,P088,Pahang,Temerloh,YB Tuan Haji,Nasrudin Bin Hassan,1971,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P088.jpg,,1255,,3414,156
13,P089,Pahang,Bentong,YB Dato' Sri,Liow Tiong Lai,1962,male,chinese,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P089.jpg,,481,842,2721,63
13,P090,Pahang,Bera,YB Dato' Sri,Ismail Sabri Bin Yaakob,1960,male,bumiputera,BN - UMNO,Menteri Kemajuan Luar Bandar dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P090.jpg,,358,936,3061,83
13,P091,Pahang,Rompin,YB Dato' Seri Dr. Haji,Jamaludin bin Dato' Mohd Jarjis,1952,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/jamaludin.mohd jarjis[1].jpg,death,362,659,3420,158
13,P091,Pahang,Rompin,YB Dato` Sri,Hasan bin Arifin,1953,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/rompin.jpg,,1101,,4157,373
13,P092,Selangor,Sabak Bernam,YB Datuk Haji,Mohd Fasiah Bin Mohd Fakeh,1956,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P092.jpg,,1212,,3768,294
13,P093,Selangor,Sungai Besar,Y.B. Dato',Noriah binti Kasnon,1964,female,bumiputera,BN - UMNO,,,,death,680,963,3422,160
13,P093,Selangor,Sungai Besar,YB Tuan,Budiman Bin Mohd Zohdi,1972,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/YB Budiman bin Mohd Zohdi.jpg,,1059,,4161,375
13,P094,Selangor,Hulu Selangor,YB Datuk,P. Kamalanathan a/l P. Panchanathan,1966,male,indian,BN - MIC,Timbalan Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P094.jpg,,1284,,3772,296
13,P095,Selangor,Tanjong Karang,YB Tan Sri,Noh Bin Haji Omar,1958,male,bumiputera,BN - UMNO,"Menteri Kesejahteraan Bandar, Perumahan dan Kerajaan Tempatan",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P095.jpg,,677,771,2416,47
13,P096,Selangor,Kuala Selangor,YB Dato' Sri Dr. Haji,Irmohizam Bin Haji Ibrahim,1976,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P096.jpg,,1117,,3775,297
13,P097,Selangor,Selayang,YB Tuan,William Leong Jee Keen,1957,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P097.jpg,,1374,,3427,162
13,P098,Selangor,Gombak,YB Dato' Seri,Mohamed Azmin bin Ali,1965,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P098.jpg,,1202,,3428,163
13,P099,Selangor,Ampang,YB Puan,Zuraida binti Kamaruddin,1958,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P099.jpg,,1407,,3431,164
13,P100,Selangor,Pandan,YB Tuan,Mohd Rafizi Ramli,1977,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P100.jpg,,1228,,3779,298
13,P101,Selangor,Hulu Langat,YB Dr.,Che Rosli Bin Che Mat,1952,male,bumiputera,PAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P101.jpg,,1068,,3433,165
13,P102,Selangor,Serdang,YB Dr.,Ong Kian Ming,1976,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P102.jpg,,1279,,3783,299
13,P103,Selangor,Puchong,YB Tuan,Gobind Singh Deo,1973,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P103.jpg,,1093,,3436,167
13,P104,Selangor,Kelana Jaya,YB Tuan,Wong Chen,1969,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/wongchen.jpg,,1378,,3786,300
13,P105,Selangor,Petaling Jaya Selatan,YB Tuan,Hee Loy Sian,1971,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P105.jpg,,1108,,3440,169
13,P106,Selangor,Petaling Jaya Utara,YB Tuan,Tony Pua Kiam Wee,1973,male,bumiputera,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P106.jpg,,1360,,3441,170
13,P107,Selangor,Subang,YB Tuan,Sivarasa A/L K. Rasiah,1957,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P107.jpg,,1338,,3443,171
13,P108,Selangor,Shah Alam,YB Tuan,Khalid bin Abd. Samad,1957,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P108.jpg,,1151,,3095,84
13,P109,Selangor,Kapar,YB Tuan,Manivannan A/L Gowindasamy,1975,male,indian,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P109.jpg,,1180,,3798,301
13,P110,Selangor,Klang,YB Tuan,Charles Anthony Santiago,1961,male,indian,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P110.jpg,,1064,,3447,173
13,P111,Selangor,Kota Raja,YB Dr. Hajah,Siti Mariah binti Mahmud,1958,female,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2010/P111-KOTARAJA.jpg,,1334,,3449,174
13,P112,Selangor,Kuala Langat,YB Dato',Abdullah Sani bin Abdul Hamid,1962,male,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P112.jpg,,1008,,3451,175
13,P113,Selangor,Sepang,YB Tuan,Mohamed Hanipa Maidin,1969,male,bumiputera,PAS > AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P113.jpg,,1203,,2501,51
13,P114,WP Kuala Lumpur,Kepong,YB Dr.,Tan Seng Giaw,1943,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P114.jpg,,870,524,1238,8
13,P115,WP Kuala Lumpur,Batu,YB Tuan,Chua Tian Chang @ Tian Chua,1964,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P115.jpg,,1074,,2789,66
13,P116,WP Kuala Lumpur,Wangsa Maju,YB Dato' Dr.,Tan Kee Kwong,1947,male,chinese,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P116.jpg,,864,786,2447,49
13,P117,WP Kuala Lumpur,Segambut,YB Tuan,Lim Lip Eng,1972,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P117.jpg,,1170,,3456,177
13,P118,WP Kuala Lumpur,Setiawangsa,YB Dato',Ahmad Fauzi Bin Zahari,1964,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P118.jpg,,1025,,3815,302
13,P119,WP Kuala Lumpur,Titiwangsa,YB Datuk Seri,Johari bin Abdul Ghani,1964,male,bumiputera,BN - UMNO,Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P119.jpg,,1131,,3816,303
13,P120,WP Kuala Lumpur,Bukit Bintang,YB Tuan,Fong Kui Lun,1946,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P120.jpg,,258,649,2128,29
13,P121,WP Kuala Lumpur,Lembah Pantai,YB Puan,Nurul Izzah binti Anwar,1980,female,bumiputera,PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P121.jpg,,1277,,3464,180
13,P122,WP Kuala Lumpur,Seputeh,YB Puan,Teresa Kok Suh Sim,1964,female,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/TeresaKok.JPG,,883,889,2769,64
13,P123,WP Kuala Lumpur,Cheras,YB Tuan,Tan Kok Wai,1957,male,chinese,DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P123.jpg,,866,619,1825,18
13,P124,WP Kuala Lumpur,Bandar Tun Razak,YB Tan Sri Dato' Seri,Abd Khalid bin Ibrahim,1947,male,bumiputera,PKR > BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P124.jpg,,999,,3467,181
13,P125,WP Putrajaya,Putrajaya,YB Datuk Seri,Tengku Adnan bin Tengku Mansor,1951,male,bumiputera,BN - UMNO,Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P125.jpg,,96,808,3468,182
13,P126,Negeri Sembilan,Jelebu,YB Dato' Haji,Zainudin bin Ismail,1960,male,bumiputera,BN - UMNO,,,,death,1398,,3827,304
13,P126,Negeri Sembilan,Jelebu,,,,,,,,,,kosong,9999999,,9999999,579
13,P127,Negeri Sembilan,Jempol,YB Tan Sri,Mohd Isa Bin Abdul Samad,1950,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P127.jpg,,604,954,3830,305
