vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,author_id,start_date,end_date
14,KELVIN YII LEE WUEN,1986.0,male,chinese,PH - DAP,Sarawak,BANDAR KUCHING,P195,,,4367,2018-05-09,2022-10-10
15,KELVIN YII LEE WUEN,1986.0,male,chinese,PH,Sarawak,Bandar Kuching,P195,,,4367,2022-11-19,
14,KESAVAN A/L SUBRAMANIAM,1972.0,male,indian,PH - PKR,Perak,SUNGAI SIPUT,P062,,,4102,2018-05-09,2022-10-10
15,KESAVAN A/L SUBRAMANIAM,1972.0,male,indian,PH,Perak,Sungai Siput,P062,,,4102,2022-11-19,
15,KHAIRIL NIZAM BIN KHIRUDIN,1979.0,male,bumiputera,PN,Pahang,Jerantut,P081,,,4719,2022-11-19,
15,KHAIRUL FIRDAUS BIN AKBAR KHAN,1983.0,male,bumiputera,GRS,Sabah,Batu Sapi,P185,"Timbalan Menteri Pelancongan, Seni dan Budaya",,5127,2022-11-19,
12,KHAIRY JAMALUDDIN,1976.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Rembau,P131,,,3478,2008-03-08,2013-04-03
13,KHAIRY JAMALUDDIN,1976.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Rembau,P131,Menteri Belia dan Sukan,,3478,2013-05-05,2018-04-07
14,KHAIRY JAMALUDDIN ABU BAKAR,1976.0,male,bumiputera,BN - UMNO,Negeri Sembilan,REMBAU,P131,Menteri Kesihatan,,3478,2018-05-09,2022-10-10
12,KHALID BIN ABD SAMAD,1957.0,male,bumiputera,PAS,Selangor,Shah Alam,P108,,,3095,2008-03-08,2013-04-03
14,KHALID BIN ABD SAMAD,1957.0,male,bumiputera,PH - AMANAH,Selangor,SHAH ALAM,P108,,,3095,2018-05-09,2022-10-10
13,KHALID BIN ABD. SAMAD,1957.0,male,bumiputera,PAS > AMANAH,Selangor,Shah Alam,P108,,,3095,2013-05-05,2018-04-07
15,KHLIR BIN MOHD NOR,1958.0,male,bumiputera,PN,Kelantan,Ketereh,P026,,,4516,2022-11-19,
14,KHOO POAY TIONG,1971.0,male,chinese,PH - DAP,Melaka,KOTA MELAKA,P138,,,4252,2018-05-09,2022-10-10
15,KHOO POAY TIONG,1971.0,male,chinese,PH,Melaka,Kota Melaka,P138,,,4252,2022-11-19,
13,KHOO SOO SEANG,1945.0,male,chinese,BN - MCA,Johor,Tebrau,P158,,,3866,2013-05-05,2018-04-07
13,KO CHUNG SEN,1969.0,male,chinese,DAP,Perak,Kampar,P070,,,3740,2013-05-05,2018-04-07
14,KOH NAI KWONG,,male,chinese,MCA,Melaka,,,,Ahli Dewan Negara,20875,2018-05-09,2022-10-10
15,KOH NAI KWONG,,male,chinese,MCA,Melaka,,,,Ahli Dewan Negara,20875,2022-11-19,
13,KOH NAI KWONG,1961.0,male,chinese,BN - MCA,Melaka,Alor Gajah,P135,,,20875,2013-05-05,2018-04-07
12,KONG CHO HA,1951.0,male,chinese,BN - MCA,Perak,Lumut,P074,Menteri Pengangkutan,,2706,2008-03-08,2013-04-03
15,KU ABD RAHMAN BIN KU ISMAIL,1952.0,male,bumiputera,PN,Kedah,Kubang Pasu,P006,,,4425,2022-11-19,
12,LAJIM BIN HAJI UKIN,1956.0,male,bumiputera,BEBAS,Sabah,Beaufort,P177,,,3562,2008-03-08,2013-04-03
14,LARRY SOON @ LARRY SNG WEI SHIEN,1979.0,male,chinese,PH - PKR > PBM,Sarawak,JULAU,P209,,,3956,2018-05-09,2022-10-10
15,LARRY SOON @ LARRY SNG WEI SHIEN,1979.0,male,chinese,PBM,Sarawak,Julau,P209,,,3956,2022-11-19,
12,LEE BOON CHYE,1960.0,male,chinese,PKR,Perak,Gopeng,P071,,,3391,2008-03-08,2013-04-03
13,LEE BOON CHYE,1960.0,male,chinese,PKR,Perak,Gopeng,P071,,,3391,2013-05-05,2018-04-07
14,LEE BOON CHYE,1960.0,male,chinese,PH - PKR,Perak,GOPENG,P071,,,3391,2018-05-09,2022-10-10
15,LEE CHEAN CHUNG,1981.0,male,chinese,PH,Selangor,Petaling Jaya,P105,,,4821,2022-11-19,
12,LEE CHEE LEONG,1957.0,male,chinese,BN - MCA,Perak,Kampar,P070,Timbalan Menteri Dalam Negeri,,3390,2008-03-08,2013-04-03
15,LEE CHUAN HOW,1983.0,male,chinese,PH,Perak,Ipoh Timor,P064,,,4657,2022-11-19,
12,LIANG TECK MENG,1972.0,male,chinese,BN - GERAKAN,Johor,Simpang Renggam,P151,,,3507,2008-03-08,2013-04-03
13,LIANG TECK MENG,1972.0,male,chinese,BN - GERAKAN,Johor,Simpang Renggam,P151,,,3507,2013-05-05,2018-04-07
14,LIEW CHIN JIN,1952.0,female,chinese,PH - PKR,Sabah,TAWAU,P190,,,3204,2018-05-09,2022-10-10
12,LIEW CHIN TONG,1977.0,male,chinese,DAP,Pulau Pinang,Bukit Bendera,P048,,,3357,2008-03-08,2013-04-03
13,LIEW CHIN TONG,1977.0,male,chinese,DAP,Johor,Kluang,P152,,,3357,2013-05-05,2018-04-07
15,LIEW CHIN TONG,1977.0,male,chinese,PH,Johor,Iskandar Puteri,P162,"Timbalan Menteri Pelaburan, Perdagangan dan Industri",,3357,2022-11-19,
12,LIEW VUI KEONG,1960.0,male,chinese,BN - LDP,Sabah,Sandakan,P186,Timbalan Menteri di Jabatan Perdana Menteri,,3581,2008-03-08,2013-04-03
14,LIEW VUI KEONG,1960.0,male,chinese,WARISAN,Sabah,Batu Sapi,P185,,,3581,2018-05-09,2022-10-10
12,LILAH BIN YASIN,1958.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Jempol,P127,,,3470,2008-03-08,2013-04-03
12,LIM GUAN ENG,1961.0,male,chinese,DAP,Pulau Pinang,Bagan,P043,,,1839,2008-03-08,2013-04-03
13,LIM GUAN ENG,1961.0,male,chinese,DAP,Pulau Pinang,Bagan,P043,,,1839,2013-05-05,2018-04-07
14,LIM GUAN ENG,1961.0,male,chinese,PH - DAP,Pulau Pinang,BAGAN,P043,,,1839,2018-05-09,2022-10-10
15,LIM GUAN ENG,1961.0,male,chinese,PH,Pulau Pinang,Bagan,P043,,,1839,2022-11-19,
15,LIM HUI YING,1963.0,female,chinese,PH,Pulau Pinang,Tanjong,P049,Timbalan Menteri Kewangan,,4601,2022-11-19,
12,LIM KIT SIANG,1941.0,male,chinese,DAP,Perak,Ipoh Timur,P064,,,698,2008-03-08,2013-04-03
13,LIM KIT SIANG,1941.0,male,chinese,DAP,Johor,Gelang Patah,P162,,,698,2013-05-05,2018-04-07
14,LIM KIT SIANG,1941.0,male,chinese,PH - DAP,Johor,ISKANDAR PUTERI,P162,,,698,2018-05-09,2022-10-10
12,LIM LIP ENG,1972.0,male,chinese,DAP,WP Kuala Lumpur,Segambut,P117,,,3456,2008-03-08,2013-04-03
13,LIM LIP ENG,1972.0,male,chinese,DAP,WP Kuala Lumpur,Segambut,P117,,,3456,2013-05-05,2018-04-07
14,LIM LIP ENG,1972.0,male,chinese,PH - DAP,Kuala Lumpur,KEPONG,P114,,,3456,2018-05-09,2022-10-10
15,LIM LIP ENG,1972.0,male,chinese,PH,Kuala Lumpur,Kepong,P114,,,3456,2022-11-19,
12,LINDA TSEN THAU LIN,1957.0,male,chinese,BN - PBS,Sabah,Batu Sapi,P185,,,3922,2008-03-08,2013-04-03
13,LINDA TSEN THAU LIN,1957.0,male,chinese,BN - PBS,Sabah,Batu Sapi,P185,,,3922,2013-05-05,2018-04-07
12,LIOW TIONG LAI,1962.0,male,chinese,BN - MCA,Pahang,Bentong,P089,Menteri Kesihatan,,2721,2008-03-08,2013-04-03
13,LIOW TIONG LAI,1962.0,male,chinese,BN - MCA,Pahang,Bentong,P089,Menteri Pengangkutan,,2721,2013-05-05,2018-04-07
15,LO SU FUI,1981.0,male,chinese,GRS,Sabah,Tawau,P190,,,5146,2022-11-19,
12,LO' LO' BINTI HJ MOHAMAD GHAZALI,1958.0,female,bumiputera,PAS,WP Kuala Lumpur,Titiwangsa,P119,,,3460,2008-03-08,2013-04-03
12,LOKE SIEW FOOK,1977.0,male,chinese,DAP,Negeri Sembilan,Rasah,P130,,,3477,2008-03-08,2013-04-03
13,LOKE SIEW FOOK,1977.0,male,chinese,DAP,Negeri Sembilan,Seremban,P128,,,3477,2013-05-05,2018-04-07
14,LOKE SIEW FOOK,1977.0,male,chinese,PH - DAP,Negeri Sembilan,SEREMBAN,P128,,,3477,2018-05-09,2022-10-10
15,LOKE SIEW FOOK,1977.0,male,chinese,PH,Negeri Sembilan,Seremban,P128,Menteri Pengangkutan,,3477,2022-11-19,
14,LUKANISMAN BIN AWANG SAUNI,1982.0,male,bumiputera,GPS - PBB,Sarawak,SIBUTI,P218,,,4403,2018-05-09,2022-10-10
15,LUKANISMAN BIN AWANG SAUNI,1982.0,male,bumiputera,GPS,Sarawak,Sibuti,P218,Timbalan Menteri Kesihatan,,4403,2022-11-19,
12,M. KULASEGARAN,1957.0,male,indian,DAP,Perak,Ipoh Barat,P065,,,3383,2008-03-08,2013-04-03
13,M. KULASEGARAN,1957.0,male,indian,DAP,Perak,Ipoh Barat,P065,,,3383,2013-05-05,2018-04-07
14,M. KULASEGARAN A/L V. MURUGESON,1957.0,male,indian,PH - DAP,Perak,IPOH BARAT,P065,,,3383,2018-05-09,2022-10-10
12,M. SARAVANAN,1968.0,male,indian,BN - MIC,Perak,Tapah,P072,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,3393,2008-03-08,2013-04-03
13,M. SARAVANAN,1968.0,male,indian,BN - MIC,Perak,Tapah,P072,Timbalan Menteri Belia Dan Sukan,,3393,2013-05-05,2018-04-07
15,M.KULASEGARAN A/L V.MURUGESON,1957.0,male,indian,PH,Perak,Ipoh Barat,P065,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,3383,2022-11-19,
14,MA'MUN BIN SULAIMAN,1965.0,male,bumiputera,WARISAN,Sabah,KALABAKAN,P191,,,4360,2018-05-09,2022-10-10
14,MADIUS BIN TANGAU,1958.0,male,bumiputera,UPKO,Sabah,TUARAN,P170,,,3888,2018-05-09,2022-10-10
15,MADIUS BIN TANGAU,1958.0,male,bumiputera,PH,Sabah,Tuaran,P170,,,3888,2022-11-19,
13,MADIUS TANGAU,1958.0,male,bumiputera,BN - UPKO,Sabah,Tuaran,P170,"Menteri Sains, Teknologi dan Inovasi",,3888,2013-05-05,2018-04-07
13,MAH SIEW KEONG,1962.0,male,chinese,BN - GERAKAN,Perak,Telok Intan,P076,Menteri Perusahaan Perladangan dan Komoditi,,2709,2013-05-05,2018-04-07
14,MAHATHIR BIN MOHAMAD,1926.0,male,bumiputera,BERSATU > BEBAS > PEJUANG,Kedah,LANGKAWI,P004,,,375,2018-05-09,2022-10-10
13,MAHDZIR BIN KHALID,1961.0,male,bumiputera,BN - UMNO,Kedah,Padang Terap,P007,Menteri Pendidikan,,3641,2013-05-05,2018-04-07
14,MAHDZIR BIN KHALID,1961.0,male,bumiputera,BN - UMNO,Kedah,PADANG TERAP,P007,Menteri Pembangunan Luar Bandar,,3641,2018-05-09,2022-10-10
12,MAHFUZ BIN HAJI OMAR,1958.0,male,bumiputera,PAS,Kedah,Pokok Sena,P008,,,2928,2008-03-08,2013-04-03
14,MAHFUZ BIN HAJI OMAR,1958.0,male,bumiputera,PH - AMANAH,Kedah,POKOK SENA,P008,,,2928,2018-05-09,2022-10-10
13,MAHFUZ HAJI OMAR,1958.0,male,bumiputera,PAS > AMANAH,Kedah,Pokok Sena,P008,,,2928,2013-05-05,2018-04-07
14,MAHIADDIN BIN HAJI MD YASIN,1947.0,male,bumiputera,BERSATU,Johor,PAGOH,P143,,,2797,2018-05-09,2022-10-10
15,MAHIADDIN BIN MD YASIN,1947.0,male,bumiputera,PN,Johor,Pagoh,P143,,,2797,2022-11-19,
12,MAKIN @ MARCUS MOJIGOH,1953.0,male,bumiputera,BN - UPKO,Sabah,Putatan,P173,,,3547,2008-03-08,2013-04-03
13,MAKIN @ MARCUS MOJIGOH,1953.0,male,bumiputera,BN - UPKO,Sabah,Putatan,P173,,,3547,2013-05-05,2018-04-07
12,MANIKAVASAGAM A/L SUNDARAM,1966.0,male,indian,PKR,Selangor,Kapar,P109,,,3446,2008-03-08,2013-04-03
13,MANIVANNAN A/L GOWINDASAMY,1975.0,male,indian,PKR,Selangor,Kapar,P109,,,3798,2013-05-05,2018-04-07
15,MANNDZRI BIN HAJI NASIB,1980.0,male,bumiputera,BN,Johor,Tenggara,P155,,,5007,2022-11-19,
12,MANOGARAN A/L MARIMUTHU,1960.0,male,indian,DAP,Perak,Teluk Intan,P076,,,3398,2008-03-08,2013-04-03
13,MANSOR BIN ABDUL RAHMAN,1961.0,male,bumiputera,BN - UMNO,Kedah,Sik,P013,,,3647,2013-05-05,2018-04-07
13,MANSOR BIN OTHMAN,1950.0,male,bumiputera,PKR,Pulau Pinang,Nibong Tebal,P047,,,3705,2013-05-05,2018-04-07
14,MANSOR BIN OTHMAN,1950.0,male,bumiputera,PH - PKR > BERSATU,Pulau Pinang,NIBONG TEBAL,P047,Timbalan Menteri Alam Sekitar dan Air,,3705,2018-05-09,2022-10-10
14,MARIA CHIN BINTI ABDULLAH,1957.0,female,bumiputera,PH - PKR,Selangor,PETALING JAYA,P105,,,4186,2018-05-09,2022-10-10
13,MARY YAP KAIN CHING @ YAP KEN JIN,1951.0,female,chinese,BN - PBS,Sabah,Tawau,P190,Timbalan Menteri Pendidikan Tinggi,,3932,2013-05-05,2018-04-07
13,MAS ERMIEYATI BINTI HAJI SAMSUDIN,1976.0,female,bumiputera,BN - UMNO,Melaka,Masjid Tanah,P134,Timbalan Menteri Pelancongan dan Kebudayaan,,3840,2013-05-05,2018-04-07
14,MAS ERMIEYATI BINTI SAMSUDIN,1976.0,female,bumiputera,BN - UMNO > BERSATU,Melaka,MASJID TANAH,P134,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,3840,2018-05-09,2022-10-10
15,MAS ERMIEYATI BINTI SAMSUDIN,1976.0,female,bumiputera,PN,Melaka,Masjid Tanah,P134,,,3840,2022-11-19,
12,MASIR ANAK KUJAT,1955.0,male,bumiputera,BN - PRS,Sarawak,Sri Aman,P202,,,3607,2008-03-08,2013-04-03
14,MASIR ANAK KUJAT,1955.0,male,bumiputera,PRS > PSB > BEBAS,Sarawak,SRI AMAN,P202,,,3607,2018-05-09,2022-10-10
13,MASIR KUJAT,1955.0,male,bumiputera,BN - PRS,Sarawak,Sri Aman,P202,Timbalan Menteri Dalam Negeri,,3607,2013-05-05,2018-04-07
13,MASTURA BINTI TAN SRI DATO' MOHD YAZID,1962.0,female,bumiputera,BN - UMNO,Perak,Kuala Kangsar,P067,,,4109,2013-05-05,2018-04-07
14,MASTURA BINTI TAN SRI DATO' MOHD YAZID,1962.0,female,bumiputera,BN - UMNO,Perak,KUALA KANGSAR,P067,Timbalan Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,4109,2018-05-09,2022-10-10
14,MASZLEE BIN MALIK,1975.0,male,bumiputera,BERSATU > BEBAS > PH - PKR,Johor,SIMPANG RENGGAM,P151,,,4276,2018-05-09,2022-10-10
15,MATBALI BIN MUSAH,1969.0,male,bumiputera,GRS,Sabah,Sipitang,P178,,,5093,2022-11-19,
12,MATULIDI BIN JUSOH,1958.0,male,bumiputera,BN - UMNO,Terengganu,Dungun,P039,,,3346,2008-03-08,2013-04-03
12,MAXIMUS @ JOHNITY ONGKILI,1954.0,male,bumiputera,BN - PBS,Sabah,Kota Marudu,P168,"Menteri Sains, Teknologi Dan Inovasi",,3537,2008-03-08,2013-04-03
13,MAXIMUS JOHNITY ONGKILI,1954.0,male,bumiputera,BN - PBS,Sabah,Kota Marudu,P168,"Menteri Tenaga, Teknologi Hijau dan Air",,3537,2013-05-05,2018-04-07
12,MD SIRAT BIN ABU,1960.0,male,bumiputera,BN - UMNO,Melaka,Bukit katil,P137,,,3488,2008-03-08,2013-04-03
13,MICHAEL JEYAKUMAR DEVARAJ,1955.0,male,indian,PSM,Perak,Sungai Siput,P062,,,3019,2013-05-05,2018-04-07
13,MICHAEL TEO YU KENG,1948.0,male,chinese,PKR,Sarawak,Miri,P219,,,3625,2013-05-05,2018-04-07
14,MICHAEL TEO YU KENG,1948.0,male,chinese,PH - PKR,Sarawak,MIRI,P219,,,3625,2018-05-09,2022-10-10
12,MICHEAL JEYAKUMAR DEVARAJ,1955.0,male,indian,PKR > PSM,Perak,Sungai Siput,P062,,,3019,2008-03-08,2013-04-03
14,MOHAMAD BIN ALAMIN,1972.0,male,bumiputera,BN - UMNO,Sabah,KIMANIS,P176,Timbalan Menteri Pendidikan II,,5082,2018-05-09,2022-10-10
15,MOHAMAD BIN ALAMIN,1972.0,male,bumiputera,BN,Sabah,Kimanis,P176,Timbalan Menteri Luar Negeri,,5082,2022-11-19,
12,MOHAMAD BIN HAJI AZIZ,1941.0,male,bumiputera,BN - UMNO,Johor,Sri Gading,P149,,,3505,2008-03-08,2013-04-03
15,MOHAMAD BIN HAJI HASAN,1956.0,male,bumiputera,BN,Negeri Sembilan,Rembau,P131,Menteri Luar Negeri,,4925,2022-11-19,
14,MOHAMAD BIN SABU,1955.0,male,bumiputera,PH - AMANAH,Selangor,KOTA RAJA,P111,,,2932,2018-05-09,2022-10-10
15,MOHAMAD BIN SABU,1954.0,male,bumiputera,PH,Selangor,Kota Raja,P111,Menteri Pertanian dan Keterjaminan Makanan,,2932,2022-11-19,
13,MOHAMAD IMRAN BIN ABDUL HAMID (B),1955.0,male,bumiputera,PKR,Perak,Lumut,P074,,,3745,2013-05-05,2018-04-07
15,MOHAMAD SHAFIZAN HAJI KEPLI,1985.0,male,bumiputera,GPS,Sarawak,Batang Lupar,P201,,,5171,2022-11-19,
12,MOHAMAD SHAHRUM BIN OSMAN,1954.0,male,bumiputera,BN - UMNO,Pahang,Lipis,P079,,,3403,2008-03-08,2013-04-03
14,MOHAMADDIN BIN KETAPI,1958.0,male,bumiputera,WARISAN > PBM,Sabah,LAHAD DATU,P188,,,2224,2018-05-09,2022-10-10
12,MOHAMED AZMIN BIN ALI,1965.0,male,bumiputera,PKR,Selangor,Gombak,P098,,,3428,2008-03-08,2013-04-03
13,MOHAMED AZMIN BIN ALI,1965.0,male,bumiputera,PKR,Selangor,Gombak,P098,,,3428,2013-05-05,2018-04-07
14,MOHAMED AZMIN BIN ALI,1965.0,male,bumiputera,BERSATU,Selangor,GOMBAK,P098,Menteri Kanan Perdagangan Antarabangsa dan Industri,,3428,2018-05-09,2022-10-10
14,MOHAMED HANIPA BIN MAIDIN,1969.0,male,bumiputera,PH - AMANAH,Selangor,SEPANG,P113,,,2501,2018-05-09,2022-10-10
13,MOHAMED HANIPA MAIDIN,1969.0,male,bumiputera,PAS > AMANAH,Selangor,Sepang,P113,,,2501,2013-05-05,2018-04-07
12,MOHAMED KHALED BIN HAJI NORDIN,1959.0,male,bumiputera,BN - UMNO,Johor,Pasir Gudang,P159,Menteri Pengajian Tinggi,,2187,2008-03-08,2013-04-03
15,MOHAMED KHALED BIN NORDIN,1958.0,male,bumiputera,BN,Johor,Kota Tinggi,P156,Menteri Pertahanan,,2187,2022-11-19,
13,MOHAMED NAZRI BIN ABDUL AZIZ,1954.0,male,bumiputera,BN - UMNO,Perak,Padang Rengas,P061,Menteri Pelancongan Dan Kebudayaan,,2368,2013-05-05,2018-04-07
14,MOHAMED NAZRI BIN ABDUL AZIZ,1954.0,male,bumiputera,BN - UMNO,Perak,PADANG RENGAS,P061,,,2368,2018-05-09,2022-10-10
12,MOHAMED NAZRI BIN TAN SRI ABDUL AZIZ,1954.0,male,bumiputera,BN - UMNO,Perak,Padang Rengas,P061,Menteri di Jabatan Perdana Menteri,,2368,2008-03-08,2013-04-03
12,MOHAMMAD NIZAR BIN JAMALUDDIN,1960.0,male,bumiputera,PAS,Perak,Bukit Gantang,P059,,,9999990,2008-03-08,2013-04-03
15,MOHAMMAD YUSOF BIN APDAL,1960.0,male,bumiputera,WARISAN,Sabah,Lahad Datu,P188,"Timbalan Menteri Sains, Teknologi dan Inovasi",,5137,2022-11-19,
15,MOHAMMED TAUFIQ BIN JOHARI,1996.0,male,bumiputera,PH,Kedah,Sungai Petani,P015,,,4463,2022-11-19,
12,MOHD ABDUL WAHID BIN HAJI ENDUT,1950.0,male,bumiputera,PAS,Terengganu,Kuala Terengganu,P036,,,3342,2008-03-08,2013-04-03
13,MOHD ARIFF SABRI BIN ABDUL AZIZ,1957.0,male,bumiputera,DAP,Pahang,Raub,P080,,,3754,2013-05-05,2018-04-07
14,MOHD AZIS BIN JAMMAN,1975.0,male,bumiputera,WARISAN,Sabah,SEPANGGAR,P171,,,4314,2018-05-09,2022-10-10
15,MOHD AZIZI BIN ABU NAIM,1972.0,male,bumiputera,BEBAS,Kelantan,Gua Musang,P032,,,4539,2022-11-19,
14,MOHD FARID MOHD RAFIK,1977.0,male,bumiputera,BERSATU,Johor,TANJUNG PIAI,P165,,,3529,2018-05-09,2022-10-10
13,MOHD FASIAH BIN MOHD FAKEH,1956.0,male,bumiputera,BN - UMNO,Selangor,Sabak Bernam,P092,,,3768,2013-05-05,2018-04-07
14,MOHD FASIAH BIN MOHD FAKEH,1956.0,male,bumiputera,BN - UMNO > BERSATU,Selangor,SABAK BERNAM,P092,,,3768,2018-05-09,2022-10-10
12,MOHD FIRDAUS BIN JAAFAR,1974.0,male,bumiputera,PAS,Kedah,Jerai,P012,,,3298,2008-03-08,2013-04-03
15,MOHD HASNIZAN BIN HARUN,1970.0,male,bumiputera,PN,Selangor,Hulu Selangor,P094,,,4770,2022-11-19,
15,MOHD HATTA BIN MD RAMLI,,male,bumiputera,PH - AMANAH,TIADA,,,,Ahli Dewan Negara,3333,2022-11-19,
12,MOHD HATTA BIN MD RAMLI,1957.0,male,bumiputera,PAS,Kelantan,Kuala Krai,P031,,,3333,2008-03-08,2013-04-03
14,MOHD HATTA BIN MD RAMLI,1957.0,male,bumiputera,PH - AMANAH,Perak,LUMUT,P074,,,3333,2018-05-09,2022-10-10
12,MOHD HAYATI BIN OTHMAN,1958.0,male,bumiputera,PAS,Kedah,Pendang,P011,,,2934,2008-03-08,2013-04-03
13,MOHD IDRIS BIN JUSI,1945.0,male,bumiputera,PKR,Johor,Batu Pahat,P150,,,3857,2013-05-05,2018-04-07
13,MOHD ISA BIN ABDUL SAMAD,1950.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Jempol,P127,,,3830,2013-05-05,2018-04-07
15,MOHD ISAM BIN MOHD ISA,1969.0,male,bumiputera,BN,Negeri Sembilan,Tampin,P133,,,4934,2022-11-19,
12,MOHD JIDIN BIN SHAFEE,1955.0,male,bumiputera,BN - UMNO,Terengganu,Setiu,P034,,,3338,2008-03-08,2013-04-03
12,MOHD JOHARI BIN BAHARUM,1954.0,male,bumiputera,BN - UMNO,Kedah,Kubang Pasu,P006,Timbalan Menteri Pertanian Dan Industri Asas Tani,,3290,2008-03-08,2013-04-03
13,MOHD JOHARI BIN BAHARUM,1954.0,male,bumiputera,BN - UMNO,Kedah,Kubang Pasu,P006,Timbalan Menteri Pertahanan,,3290,2013-05-05,2018-04-07
13,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974.0,male,bumiputera,PAS,Terengganu,Kuala Nerus,P035,,,3680,2013-05-05,2018-04-07
14,MOHD KHAIRUDDIN BIN AMAN RAZALI,1974.0,male,bumiputera,BEBAS,Terengganu,KUALA NERUS,P035,,,3680,2018-05-09,2022-10-10
15,MOHD MISBAHUL MUNIR BIN MASDUKI,1963.0,male,bumiputera,PN,Perak,Parit Buntar,P057,,,4630,2022-11-19,
14,MOHD NAJIB BIN TUN ABD RAZAK,1954.0,male,bumiputera,BN - UMNO,Pahang,PEKAN,P085,,,1216,2018-05-09,2022-10-10
12,MOHD NAJIB BIN TUN HJ. ABDUL RAZAK,1954.0,male,bumiputera,BN - UMNO,Pahang,Pekan,P085,"Perdana Menteri, Menteri Kewangan, dan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,1216,2008-03-08,2013-04-03
12,MOHD NASIR BIN IBRAHIM FIKRI,1957.0,male,bumiputera,BN - UMNO,Terengganu,Kuala Nerus,P035,,,3340,2008-03-08,2013-04-03
12,MOHD NASIR BIN ZAKARIA,1976.0,male,bumiputera,PAS,Kedah,Padang Terap,P007,,,3292,2008-03-08,2013-04-03
15,MOHD NAZRI BIN ABU HASSAN,1970.0,male,bumiputera,PN,Kedah,Merbok,P014,,,4461,2022-11-19,
14,MOHD NIZAR BIN HAJI ZAKARIA,1969.0,male,bumiputera,BN - UMNO,Perak,PARIT,P069,,,3388,2018-05-09,2022-10-10
12,MOHD NIZAR BIN ZAKARIA,1969.0,male,bumiputera,BN - UMNO,Perak,Parit,P069,,,3388,2008-03-08,2013-04-03
12,MOHD NOR BIN OTHMAN,1953.0,male,bumiputera,BN - UMNO,Terengganu,Hulu Terengganu,P038,,,3345,2008-03-08,2013-04-03
12,MOHD PUAD BIN ZARKASHI,1958.0,male,bumiputera,BN - UMNO,Johor,Batu Pahat,P150,Timbalan Menteri Pelajaran,,3506,2008-03-08,2013-04-03
12,MOHD RADZI BIN SHEIKH AHMAD,1942.0,male,bumiputera,BN - UMNO,Perlis,Kangar,P002,,,1663,2008-03-08,2013-04-03
14,MOHD RADZI BIN TAN SRI SHEIKH AHMAD,,male,bumiputera,BERSATU,TIADA,,,,,1663,2018-05-09,2022-10-10
15,MOHD RAFIZI BIN RAMLI,1977.0,male,bumiputera,PH,Selangor,Pandan,P100,Menteri Ekonomi,,3779,2022-11-19,
13,MOHD RAFIZI RAMLI,1977.0,male,bumiputera,PKR,Selangor,Pandan,P100,,,3779,2013-05-05,2018-04-07
14,MOHD RASHID HASNON,1960.0,male,bumiputera,PH - PKR > BERSATU,Johor,BATU PAHAT,P150,,Timbalan Yang di-Pertua Dewan Rakyat,4273,2018-05-09,2022-10-10
14,MOHD REDZUAN BIN MD. YUSOF,1957.0,male,bumiputera,BERSATU,Melaka,ALOR GAJAH,P135,,,4247,2018-05-09,2022-10-10
14,MOHD SALIM SHARIF,1965.0,male,bumiputera,BN - UMNO,Negeri Sembilan,JEMPOL,P127,,,4230,2018-05-09,2022-10-10
15,MOHD SANY BIN HAMZAN,1977.0,male,bumiputera,PH,Selangor,Hulu Langat,P101,,,4799,2022-11-19,
15,MOHD SHAFIE BIN APDAL,1957.0,male,bumiputera,WARISAN,Sabah,Semporna,P189,,,3585,2022-11-19,
14,MOHD SHAFIE BIN HAJI APDAL,1957.0,male,bumiputera,WARISAN,Sabah,SEMPORNA,P189,,,3585,2018-05-09,2022-10-10
12,MOHD SHAFIE BIN HJ. APDAL,1957.0,male,bumiputera,BN - UMNO,Sabah,Semporna,P189,Menteri Kemajuan Luar Bandar Dan Wilayah,,3585,2008-03-08,2013-04-03
14,MOHD SHAHAR BIN ABDULLAH,1980.0,male,bumiputera,BN - UMNO,Pahang,PAYA BESAR,P084,Timbalan Menteri Kewangan I,,4140,2018-05-09,2022-10-10
15,MOHD SHAHAR BIN ABDULLAH,1980.0,male,bumiputera,BN,Pahang,Paya Besar,P084,,,4140,2022-11-19,
13,MOHD SUHAIMI BIN ABDULLAH,,male,bumiputera,BN - UMNO,Kedah,,,,,4140,2013-05-05,2018-04-07
15,MOHD SUHAIMI BIN HAJI ABDULLAH,1976.0,male,bumiputera,PN,Kedah,Langkawi,P004,,,4420,2022-11-19,
15,MOHD SYAHIR BIN CHE SULAIMAN,1983.0,male,bumiputera,PN,Kelantan,Bachok,P025,,,4509,2022-11-19,
