author_id,vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,start_date,end_date
3428,12,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,PKR,Selangor,Gombak,P098,,,2008-03-08,2013-04-03
3428,13,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,PKR,Selangor,Gombak,P098,,,2013-05-05,2018-04-07
3428,14,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,BN - UMNO,Selangor,GOMBAK,P098,Menteri Kanan Perdagangan Antarabangsa dan Industri,,2018-05-09,2020-02-24
3428,14,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,BEBAS,Selangor,GOMBAK,P098,Menteri Kanan Perdagangan Antarabangsa dan Industri,,2020-02-24,2020-08-22
3428,14,MOHAMED AZMIN BIN ALI,1965,male,bumiputera,BERSATU,Selangor,GOMBAK,P098,Menteri Kanan Perdagangan Antarabangsa dan Industri,,2020-08-22,2022-10-10
3431,12,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,PKR,Selangor,Ampang,P099,,,2008-03-08,2013-04-03
3431,13,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,PKR,Selangor,Ampang,P099,,,2013-05-05,2018-04-07
3431,14,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,BN - UMNO,Selangor,AMPANG,P099,Menteri Perusahaan Perladangan dan Komoditi,,2018-05-09,2020-02-24
3431,14,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,BEBAS,Selangor,AMPANG,P099,Menteri Perusahaan Perladangan dan Komoditi,,2020-02-24,2020-08-22
3431,14,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,BERSATU,Selangor,AMPANG,P099,Menteri Perusahaan Perladangan dan Komoditi,,2020-08-22,2022-05-26
3431,14,ZURAIDA BINTI KAMARUDDIN,1958,female,bumiputera,BERSATU,Selangor,AMPANG,P099,Menteri Perusahaan Perladangan dan Komoditi,,2022-05-26,2022-10-10
3433,12,CHE ROSLI BIN CHE MAT,1952,male,bumiputera,PAS,Selangor,Hulu Langat,P101,,,2008-03-08,2013-04-03
3433,13,CHE ROSLI BIN CHE MAT,1952,male,bumiputera,PAS,Selangor,Hulu Langat,P101,,,2013-05-05,2018-04-07
3434,12,TEO NIE CHING,1981,female,chinese,DAP,Selangor,Serdang,P102,,,2008-03-08,2013-04-03
3434,13,TEO NIE CHING,1981,female,chinese,DAP,Johor,Kulai,P163,,,2013-05-05,2018-04-07
3434,14,TEO NIE CHING,1981,female,chinese,PH - DAP,Johor,KULAI,P163,,,2018-05-09,2022-10-10
3434,15,TEO NIE CHING,1981,female,chinese,PH,Johor,Kulai,P163,Timbalan Menteri Komunikasi,,2022-11-19,
3436,12,GOBIND SINGH DEO,1973,male,other,DAP,Selangor,Puchong,P103,,,2008-03-08,2013-04-03
3436,13,GOBIND SINGH DEO,1973,male,other,DAP,Selangor,Puchong,P103,,,2013-05-05,2018-04-07
3436,14,GOBIND SINGH DEO,1973,male,other,PH - DAP,Selangor,PUCHONG,P103,,,2018-05-09,2022-10-10
3436,15,GOBIND SINGH DEO,1973,male,other,PH,Selangor,Damansara,P106,Menteri Digital,,2022-11-19,
3438,12,GWO-BURNE LOH,1974,male,bumiputera,PKR,Selangor,Kelana Jaya,P104,,,2008-03-08,2013-04-03
3440,12,HEE LOY SIAN,1971,male,chinese,PKR,Selangor,Petaling Jaya Selatan,P105,,,2008-03-08,2013-04-03
3440,13,HEE LOY SIAN,1971,male,chinese,PKR,Selangor,Petaling Jaya Selatan,P105,,,2013-05-05,2018-04-07
3441,12,TONY PUA KIAM WEE,1973,male,bumiputera,DAP,Selangor,Petaling Jaya Utara,P106,,,2008-03-08,2013-04-03
3441,13,TONY PUA KIAM WEE,1973,male,bumiputera,DAP,Selangor,Petaling Jaya Utara,P106,,,2013-05-05,2018-04-07
3441,14,TONY PUA KIAM WEE,1973,male,bumiputera,PH - DAP,Selangor,DAMANSARA,P106,,,2018-05-09,2022-10-10
3443,12,SIVARASA A/L K. RASIAH,1957,male,indian,PKR,Selangor,Subang,P107,,,2008-03-08,2013-04-03
3443,13,SIVARASA A/L K. RASIAH,1957,male,indian,PKR,Selangor,Subang,P107,,,2013-05-05,2018-04-07
3443,14,SIVARASA A/L K. RASIAH,1957,male,indian,PH - PKR,Selangor,SUNGAI BULOH,P107,,,2018-05-09,2022-10-10
3446,12,MANIKAVASAGAM A/L SUNDARAM,1966,male,indian,PKR,Selangor,Kapar,P109,,,2008-03-08,2013-04-03
3447,12,CHARLES ANTHONY A/L R. SANTIAGO,1961,male,indian,DAP,Selangor,Klang,P110,,,2008-03-08,2013-04-03
3447,13,CHARLES ANTHONY A/L R. SANTIAGO,1961,male,indian,DAP,Selangor,Klang,P110,,,2013-05-05,2018-04-07
3447,14,CHARLES ANTHONY A/L R. SANTIAGO,1961,male,indian,PH - DAP,Selangor,KLANG,P110,,,2018-05-09,2022-10-10
3449,12,SITI MARIAH BINTI MAHMUD,1958,female,bumiputera,PAS,Selangor,Kota Raja,P111,,,2008-03-08,2013-04-03
3449,13,SITI MARIAH BINTI MAHMUD,1958,female,bumiputera,PAS ,Selangor,Kota Raja,P111,,,2013-05-05,2015-09-16
3449,13,SITI MARIAH BINTI MAHMUD,1958,female,bumiputera,AMANAH,Selangor,Kota Raja,P111,,,2015-09-16,2018-04-07
3451,12,ABDULLAH SANI BIN ABDUL HAMID,1962,male,bumiputera,PKR,Selangor,Kuala Langat,P112,,,2008-03-08,2013-04-03
3451,13,ABDULLAH SANI BIN ABDUL HAMID,1962,male,bumiputera,PKR,Selangor,Kuala Langat,P112,,,2013-05-05,2018-04-07
3451,14,ABDULLAH SANI BIN ABDUL HAMID,1962,male,bumiputera,PH - PKR,Selangor,KAPAR,P109,,,2018-05-09,2022-10-10
3452,12,MOHD ZIN BIN MOHAMED,1954,male,bumiputera,BN - UMNO,Selangor,Sepang,P113,,,2008-03-08,2013-04-03
3456,12,LIM LIP ENG,1972,male,chinese,DAP,WP Kuala Lumpur,Segambut,P117,,,2008-03-08,2013-04-03
3456,13,LIM LIP ENG,1972,male,chinese,DAP,WP Kuala Lumpur,Segambut,P117,,,2013-05-05,2018-04-07
3456,14,LIM LIP ENG,1972,male,chinese,PH - DAP,Kuala Lumpur,KEPONG,P114,,,2018-05-09,2022-10-10
3456,15,LIM LIP ENG,1972,male,chinese,PH,Kuala Lumpur,Kepong,P114,,,2022-11-19,
3457,12,ZULHASNAN BIN RAFIQUE,1955,male,bumiputera,BN - UMNO,WP Kuala Lumpur,Setiawangsa,P118,,,2008-03-08,2013-04-03
3460,12,LO' LO' BINTI HJ MOHAMAD GHAZALI,1958,female,bumiputera,PAS,WP Kuala Lumpur,Titiwangsa,P119,,,2011-07-17,2013-04-03
3464,12,NURUL IZZAH BINTI ANWAR,1980,female,bumiputera,PKR,WP Kuala Lumpur,Lembah Pantai,P121,,,2008-03-08,2013-04-03
3464,13,NURUL IZZAH BINTI ANWAR,1980,female,bumiputera,PKR,WP Kuala Lumpur,Lembah Pantai,P121,,,2013-05-05,2018-04-07
3464,14,NURUL IZZAH BINTI ANWAR,1980,female,bumiputera,PH - PKR,Pulau Pinang,PERMATANG PAUH,P044,,,2018-05-09,2022-10-10
3467,12,ABD KHALID BIN IBRAHIM,1947,male,bumiputera,PKR,WP Kuala Lumpur,Bandar Tun Razak,P124,,,2008-03-08,2013-04-03
3467,13,ABD KHALID BIN IBRAHIM,1947,male,bumiputera,PKR,WP Kuala Lumpur,Bandar Tun Razak,P124,,,2013-05-05,2014-08-09
3467,13,ABD KHALID BIN IBRAHIM,1947,male,bumiputera,BEBAS,WP Kuala Lumpur,Bandar Tun Razak,P124,,,2014-08-09,2018-04-07
3468,12,TENGKU ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,WP Putrajaya,Putrajaya,P125,,,2008-03-08,2013-04-03
3468,13,TENGKU ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,WP Putrajaya,Putrajaya,P125,Menteri Wilayah Persekutuan,,2013-05-05,2018-04-07
3468,14,TENGKU ADNAN BIN TENGKU MANSOR,1951,male,bumiputera,BN - UMNO,Putrajaya,PUTRAJAYA,P125,,,2018-05-09,2022-10-10
3470,12,LILAH BIN YASIN,1958,male,bumiputera,BN - UMNO,Negeri Sembilan,Jempol,P127,,,2008-03-08,2013-04-03
3473,12,JOHN A/L FERNANDEZ,1942,male,indian,DAP,Negeri Sembilan,Seremban,P128,,,2008-03-08,2013-04-03
3474,12,HASAN BIN MALEK,1946,male,bumiputera,BN - UMNO,Negeri Sembilan,Kuala Pilah,P129,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,2008-03-08,2013-04-03
3474,13,HASAN BIN MALEK,1946,male,bumiputera,BN - UMNO,Negeri Sembilan,Kuala Pilah,P129,,,2013-05-05,2018-04-07
3477,12,LOKE SIEW FOOK,1977,male,chinese,DAP,Negeri Sembilan,Rasah,P130,,,2008-03-08,2013-04-03
3477,13,LOKE SIEW FOOK,1977,male,chinese,DAP,Negeri Sembilan,Seremban,P128,,,2013-05-05,2018-04-07
3477,14,LOKE SIEW FOOK,1977,male,chinese,PH - DAP,Negeri Sembilan,SEREMBAN,P128,,,2018-05-09,2022-10-10
3477,15,LOKE SIEW FOOK,1977,male,chinese,PH,Negeri Sembilan,Seremban,P128,Menteri Pengangkutan,,2022-11-19,
3478,12,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Negeri Sembilan,Rembau,P131,,,2008-03-08,2013-04-03
3478,13,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Negeri Sembilan,Rembau,P131,Menteri Belia dan Sukan,,2013-05-05,2018-04-07
3478,14,KHAIRY JAMALUDDIN ABU BAKAR,1976,male,bumiputera,BN - UMNO,Negeri Sembilan,REMBAU,P131,Menteri Kesihatan,,2018-05-09,2022-10-10
3480,12,KAMARUL BAHARIN BIN ABBAS,1948,male,bumiputera,PKR,Negeri Sembilan,Telok Kemang,P132,,,2008-03-08,2013-04-03
3480,13,KAMARUL BAHARIN BIN ABBAS,1948,male,bumiputera,PKR,Negeri Sembilan,Telok Kemang,P132,,,2013-05-05,2018-04-07
3483,12,ABU SEMAN BIN HAJI YUSOP,1944,male,bumiputera,BN - UMNO,Melaka,Masjid Tanah,P134,Timbalan Menteri Dalam Negeri,,2008-03-08,2013-04-03
3487,12,IDRIS BIN HAJI HARON,1967,male,bumiputera,BN - UMNO,Melaka,Tangga Batu,P136,,,2008-03-08,2013-04-03
3488,12,MD SIRAT BIN ABU,1960,male,bumiputera,BN - UMNO,Melaka,Bukit katil,P137,,,2008-03-08,2013-04-03
3489,12,SIM TONG HIM,1949,male,chinese,DAP,Melaka,Kota Melaka,P138,,,2008-03-08,2013-04-03
3489,13,SIM TONG HIM,1949,male,chinese,DAP,Melaka,Kota Melaka,P138,,,2013-05-05,2017-02-12
3489,13,SIM TONG HIM,1949,male,chinese,BEBAS,Melaka,Kota Melaka,P138,,,2017-02-12,2018-04-07
3491,12,AHMAD BIN HAJI HAMZAH,1949,male,bumiputera,BN - UMNO,Melaka,Jasin,P139,,,2008-03-08,2013-04-03
3491,13,AHMAD BIN HAJI HAMZAH,1949,male,bumiputera,BN - UMNO,Melaka,Jasin,P139,,,2013-05-05,2018-04-07
3491,14,AHMAD BIN HAJI HAMZAH,1949,male,bumiputera,BN - UMNO,Melaka,JASIN,P139,Timbalan Menteri Pertanian dan Industri Makanan I,,2018-05-09,2022-10-10
3492,12,BAHARUM BIN HAJI MOHAMED,1957,male,bumiputera,BN - UMNO,Johor,Sekijang,P141,,,2008-03-08,2013-04-03
3493,12,CHUA TEE YONG,1977,male,chinese,BN - MCA,Johor,Labis,P142,Timbalan Menteri Pertanian Dan Industri Asas Tani,,2008-03-08,2013-04-03
3493,13,CHUA TEE YONG,1977,male,chinese,BN - MCA,Johor,Labis,P142,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,2013-05-05,2018-04-07
3497,12,ER TECK HWA,1973,male,chinese,DAP,Johor,Bakri,P145,,,2008-03-08,2013-04-03
3497,13,ER TECK HWA,1973,male,chinese,DAP,Johor,Bakri,P145,,,2013-05-05,2018-04-07
3498,12,RAZALI BIN HAJI IBRAHIM,1971,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Belia Dan Sukan,,2008-03-08,2013-04-03
3498,13,RAZALI BIN HAJI IBRAHIM,1971,male,bumiputera,BN - UMNO,Johor,Muar,P146,Timbalan Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3501,12,NORAINI BINTI AHMAD,1967,female,bumiputera,BN - UMNO,Johor,Parit Sulong,P147,,,2008-03-08,2013-04-03
3501,13,NORAINI BINTI AHMAD,1967,female,bumiputera,BN - UMNO,Johor,Parit Sulong,P147,,Ahli Dewan Rakyat,2013-05-05,2018-04-07
3501,14,NORAINI BINTI AHMAD,1967,female,bumiputera,BN - UMNO,Johor,PARIT SULONG,P147,Menteri Pengajian Tinggi,,2018-05-09,2022-10-10
3501,15,NORAINI BINTI AHMAD,1967,female,bumiputera,BN,Johor,Parit Sulong,P147,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2022-11-19,
3502,12,WEE KA SIONG,1968,male,chinese,BN - MCA,Johor,Ayer Hitam,P148,Timbalan Menteri Pelajaran,,2008-03-08,2013-04-03
3502,13,WEE KA SIONG,1968,male,chinese,BN - MCA,Johor,Ayer Hitam,P148,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3502,14,WEE KA SIONG,1968,male,chinese,BN - MCA,Johor,AYER HITAM,P148,Menteri Pengangkutan,,2018-05-09,2022-10-10
3502,15,WEE KA SIONG,1968,male,chinese,BN,Johor,Ayer Hitam,P148,,,2022-11-19,
3505,12,MOHAMAD BIN HAJI AZIZ,1941,male,bumiputera,BN - UMNO,Johor,Sri Gading,P149,,,2008-03-08,2013-04-03
3506,12,MOHD PUAD BIN ZARKASHI,1958,male,bumiputera,BN - UMNO,Johor,Batu Pahat,P150,Timbalan Menteri Pelajaran,,2008-03-08,2013-04-03
3507,12,LIANG TECK MENG,1972,male,chinese,BN - GERAKAN,Johor,Simpang Renggam,P151,,,2008-03-08,2013-04-03
3507,13,LIANG TECK MENG,1972,male,chinese,BN - GERAKAN,Johor,Simpang Renggam,P151,,,2013-05-05,2018-04-07
3509,12,HOU KOK CHUNG,1963,male,chinese,BN - MCA,Johor,Kluang,P152,Timbalan Menteri Pengajian Tinggi,,2008-03-08,2013-04-03
3510,12,HISHAMMUDDIN BIN TUN HUSSEIN,1961,male,bumiputera,BN - UMNO,Johor,Sembrong,P153,Menteri Dalam Negeri,,2008-03-08,2013-04-03
3510,13,HISHAMMUDDIN BIN TUN HUSSEIN,1961,male,bumiputera,BN - UMNO,Johor,Sembrong,P153,Menteri Pertahanan,,2013-05-05,2018-04-07
3510,14,HISHAMMUDDIN BIN TUN HUSSEIN,1961,male,bumiputera,BN - UMNO,Johor,SEMBRONG,P153,Menteri Kanan Pertahanan,,2018-05-09,2022-10-10
3510,15,HISHAMMUDDIN BIN TUN HUSSEIN,1961,male,bumiputera,BN,Johor,Sembrong,P153,,,2022-11-19,
3512,12,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BN - UMNO,Johor,Mersing,P154,Timbalan Menteri Pertahanan,,2008-03-08,2013-04-03
3512,13,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BN - UMNO,Johor,Mersing,P154,,,2013-05-05,2018-04-07
3512,14,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BN - UMNO,Johor,MERSING,P154,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,2018-05-09,2018-12-14
3512,14,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BEBAS,Johor,MERSING,P154,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,2018-12-14,2019-02-12
3512,14,ABDUL LATIFF BIN AHMAD,1959,male,bumiputera,BERSATU,Johor,MERSING,P154,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,2019-02-12,2022-10-10
3515,12,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Johor,Tenggara,P155,,,2008-03-08,2013-04-03
3515,13,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Johor,Tenggara,P155,"Timbalan Menteri Kesejahteraan Bandar, Perumahan Dan Kerajaan Tempatan",,2013-05-05,2018-04-07
3515,14,HALIMAH BINTI MOHAMED SADIQUE,1962,female,bumiputera,BN - UMNO,Johor,KOTA TINGGI,P156,Menteri Perpaduan Negara,,2018-05-09,2022-10-10
3516,12,SYED HAMID BIN SYED JAAFAR ALBAR,1944,male,bumiputera,BN - UMNO,Johor,Kota Tinggi,P156,,,2008-03-08,2013-04-03
3518,12,AZALINA BINTI DATO' OTHMAN SAID,1964,female,bumiputera,BN - UMNO,Johor,Pengerang,P157,,,2008-03-08,2013-04-03
3518,13,AZALINA BINTI DATO' OTHMAN SAID,1964,female,bumiputera,BN - UMNO,Johor,Pengerang,P157,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3518,14,AZALINA BINTI DATO' OTHMAN SAID,1964,female,bumiputera,BN - UMNO,Johor,PENGERANG,P157,,,2018-05-09,2022-10-10
3518,15,AZALINA BINTI DATO' OTHMAN SAID,1964,female,bumiputera,BN,Johor,Pengerang,P157,Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,2022-11-19,
3520,12,TENG BOON SOON,1942,male,chinese,BN - MCA,Johor,Tebrau,P158,,,2008-03-08,2013-04-03
3522,12,SHAHRIR BIN ABDUL SAMAD,1950,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,2008-03-08,2013-04-03
3522,13,SHAHRIR BIN ABDUL SAMAD,1950,male,bumiputera,BN - UMNO,Johor,Johor Bahru,P160,,,2013-05-05,2018-04-07
3524,12,NUR JAZLAN BIN TAN SRI MOHAMED,1966,male,bumiputera,BN - UMNO,Johor,Pulai,P161,,,2008-03-08,2013-04-03
3524,13,NUR JAZLAN BIN TAN SRI MOHAMED,1966,male,bumiputera,BN - UMNO,Johor,Pulai,P161,Timbalan Menteri Dalam Negeri,,2013-05-05,2018-04-07
3524,15,NUR JAZLAN BIN TAN SRI MOHAMED,1966,male,bumiputera,UMNO,,,,,Timbalan Yang di-Pertua Dewan Negara,2022-11-19,
3524,15,NUR JAZLAN BIN TAN SRI MOHAMED,1966,male,bumiputera,UMNO,,,,,Timbalan Yang di-Pertua Dewan Negara,2023-06-15,2026-06-14
3527,12,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,Johor,Pontian,P164,Timbalan Menteri di Jabatan Perdana Menteri,,2008-03-08,2013-04-03
3527,13,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,Johor,Pontian,P164,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,2013-05-05,2018-04-07
3527,14,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN - UMNO,Johor,PONTIAN,P164,,,2018-05-09,2022-10-10
3527,15,AHMAD BIN HAJI MASLAN,1966,male,bumiputera,BN,Johor,Pontian,P164,Timbalan Menteri Kerja Raya,,2022-11-19,
3529,12,WEE JECK SENG,1964,male,chinese,BN - MCA,Johor,Tanjong Piai,P165,,,2008-03-08,2013-04-03
3529,13,WEE JECK SENG,1964,male,chinese,BN - MCA,Johor,Tanjong Piai,P165,,,2013-05-05,2018-04-07
3529,14,WEE JECK SENG,1964,male,chinese,BN - MCA,Johor,TANJUNG PIAI,P165,Timbalan Menteri Perusahaan Perladangan dan Komoditi II,,2018-05-09,2019-09-21
3529,15,WEE JECK SENG,1964,male,chinese,BN,Johor,Tanjung Piai,P165,,,2022-11-19,
3530,12,YUSSOF BIN HAJI MAHAL,1958,male,bumiputera,BN - UMNO,WP Labuan,Labuan,P166,,,2008-03-08,2013-04-03
3533,12,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BN - UMNO,Sabah,Kudat,P167,Timbalan Menteri Pengangkutan,,2008-03-08,2013-04-03
3533,13,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BN - UMNO,Sabah,Kudat,P167,,,2013-05-05,2018-04-07
3533,14,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BN - UMNO,Sabah,KUDAT,P167,,,2018-05-09,2018-12-12
3533,14,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BEBAS,Sabah,KUDAT,P167,,,2018-12-12,2019-03-14
3533,14,ABD RAHIM BIN BAKRI,1961,male,bumiputera,BERSATU,Sabah,KUDAT,P167,,,2019-03-14,2022-10-10
3537,12,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,BN - PBS,Sabah,Kota Marudu,P168,"Menteri Sains, Teknologi Dan Inovasi",,2008-03-08,2013-04-03
3537,13,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,BN - PBS,Sabah,Kota Marudu,P168,"Menteri Tenaga, Teknologi Hijau dan Air",,2013-05-05,2018-04-07
3537,14,JOHNITY @ MAXIMUS BIN ONGKILI,1954,male,bumiputera,PBS,Sabah,KOTA MARUDU,P168,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,2018-05-09,2022-10-10
3538,12,ABDUL RAHMAN BIN HAJI DAHLAN,1966,male,bumiputera,BN - UMNO,Sabah,Kota Belud,P169,,,2008-03-08,2013-04-03
3538,13,ABDUL RAHMAN BIN HAJI DAHLAN,1966,male,bumiputera,BN - UMNO,Sabah,Kota Belud,P169,Menteri di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3541,12,WILFRED MOJILIP BUMBURING,1952,male,bumiputera,BN - UPKO,Sabah,Tuaran,P170,,,2008-03-08,2012-07-30
3541,12,WILFRED MOJILIP BUMBURING,1952,male,bumiputera,BEBAS,Sabah,Tuaran,P170,,,2012-07-30,2013-04-03
3544,12,ENCHIN BIN MAJIMBUN @ ERIC,1950,male,bumiputera,SAPP,Sabah,Sepanggar,P171,,,2008-03-08,2013-04-03
3547,12,MAKIN @ MARCUS MOJIGOH,1953,male,bumiputera,BN - UPKO,Sabah,Putatan,P173,,,2008-03-08,2013-04-03
3547,13,MAKIN @ MARCUS MOJIGOH,1953,male,bumiputera,BN - UPKO,Sabah,Putatan,P173,,,2013-05-05,2018-04-07
3554,12,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kesihatan,,2008-03-08,2013-04-03
3554,13,ROSNAH BINTI HAJI ABDUL RASHID SHIRLIN,1973,female,bumiputera,BN - UMNO,Sabah,Papar,P175,Timbalan Menteri Kerja Raya,,2013-05-05,2018-04-07
3558,12,ANIFAH BIN HAJI AMAN,1954,male,bumiputera,BN - UMNO,Sabah,Kimanis,P176,Menteri Luar Negeri,,2008-03-08,2013-04-03
3558,13,ANIFAH BIN HAJI AMAN,1954,male,bumiputera,BN - UMNO,Sabah,Kimanis,P176,Menteri Luar Negeri,,2013-05-05,2018-04-07
3558,14,ANIFAH BIN HAJI AMAN,1954,male,bumiputera,BEBAS,Sabah,KIMANIS,P176,,,2018-09-19,2019-12-02
3558,14,ANIFAH BIN HAJI AMAN,1954,male,bumiputera,BN - UMNO,Sabah,KIMANIS,P176,,,2018-05-09,2018-09-19
3562,12,LAJIM BIN HAJI UKIN,1956,male,bumiputera,BEBAS,Sabah,Beaufort,P177,,,2008-03-08,2013-04-03
3563,12,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,1955,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,2008-03-08,2013-04-03
3563,13,SAPAWI BIN HAJI AMAT WASALI @ AHMAD,1955,male,bumiputera,BN - UMNO,Sabah,Sipitang,P178,,,2013-05-05,2018-04-07
3565,12,SIRINGAN BIN GUBAT,1950,male,bumiputera,BN - UPKO,Sabah,Ranau,P179,,,2008-03-08,2013-04-03
3566,14,JONATHAN BIN YASIN,1967,male,bumiputera,PH - PKR,Sabah,RANAU,P179,Timbalan Menteri Dalam Negeri II,,2018-05-09,2020-02-24
3566,14,JONATHAN BIN YASIN,1967,male,bumiputera,BEBAS,Sabah,RANAU,P179,Timbalan Menteri Dalam Negeri II,,2020-02-24,2020-08-22
3566,14,JONATHAN BIN YASIN,1967,male,bumiputera,BERSATU,Sabah,RANAU,P179,Timbalan Menteri Dalam Negeri II,,2020-08-22,2022-10-10
3566,15,JONATHAN BIN YASIN,1967,male,bumiputera,GRS,Sabah,Ranau,P179,,,2022-11-19,
3572,12,RAIME BIN UNGGI,1970,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,2008-03-08,2013-04-03
3572,13,RAIME BIN UNGGI,1970,male,bumiputera,BN - UMNO,Sabah,Tenom,P181,,,2013-05-05,2018-04-07
3573,12,JOSEPH KURUP,1945,male,bumiputera,BN - PBRS,Sabah,Pensiangan,P182,Timbalan Menteri Sumber Asli Dan Alam Sekitar,,2008-03-08,2013-04-03
3573,13,JOSEPH KURUP,1945,male,bumiputera,BN - PBRS,Sabah,Pensiangan,P182,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3581,12,LIEW VUI KEONG,1960,male,chinese,BN - LDP,Sabah,Sandakan,P186,Timbalan Menteri di Jabatan Perdana Menteri,,2008-03-08,2013-04-03
3581,14,LIEW VUI KEONG,1960,male,chinese,WARISAN,Sabah,Batu Sapi,P185,,,2018-05-09,2020-10-02
3583,12,SALLEH BIN KALBI,1965,male,bumiputera,BN - UMNO,Sabah,Silam,P188,,,2008-03-08,2013-04-03
3585,12,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,BN - UMNO,Sabah,Semporna,P189,Menteri Kemajuan Luar Bandar Dan Wilayah,,2008-03-08,2013-04-03
3585,13,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,BN - UMNO,Sabah,Semporna,P189,,,2013-05-05,2016-04-07
3585,13,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,BEBAS,Sabah,Semporna,P189,,,2016-04-07,2016-10-17
3585,13,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,WARISAN,Sabah,Semporna,P189,,,2016-10-17,2018-04-07
3585,14,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,WARISAN,Sabah,Semporna,P189,,,2018-05-09,2022-10-10
3585,15,MOHD. SHAFIE BIN HAJI APDAL,1957,male,bumiputera,WARISAN,Sabah,Semporna,P189,,,2022-11-19,
3587,14,CHAN FOONG HIN,1979,male,chinese,PH - DAP,Sabah,KOTA KINABALU,P172,,,2018-05-09,2022-10-10
3587,15,CHAN FOONG HIN,1979,male,chinese,PH,Sabah,Kota Kinabalu,P172,Timbalan Menteri Perladangan dan Komoditi,,2022-11-19,
3591,12,TEKHEE @TIKI ANAK LAFE,1953,male,bumiputera,BN - SPDP,Sarawak,Mas Gading,P192,,,2008-03-08,2013-04-03
3598,12,SULAIMAN ABDUL RAHMAN TAIB,1969,male,bumiputera,BN - PBB,Sarawak,Kota Samarahan,P197,,,2008-03-08,2013-04-03
3599,12,JAMES DAWOS MAMIT,1949,male,bumiputera,BN - PBB,Sarawak,Mambong,P198,Timbalan Menteri Pelancongan,,2008-03-08,2013-04-03
3599,13,JAMES DAWOS MAMIT,1949,male,bumiputera,BN - PBB,Sarawak,Mambong,P198,"Timbalan Menteri Tenaga, Teknologi Hijau dan Air",,2013-05-05,2018-04-07
